,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
30001,ENSG00000164885.13,CDK5,2941,False,True,False,False,57.31
30003,ENSG00000164889.16,SLC4A2,13681,False,True,False,False,59.83
30007,ENSG00000164893.9,SLC7A13,3437,False,True,False,False,37.7
30009,ENSG00000164896.21,FASTK,14353,False,False,False,False,61.8
30012,ENSG00000164897.14,TMUB1,5515,False,True,False,False,67.5
30013,ENSG00000164898.13,FMC1,2342,False,False,False,False,46.48
30015,ENSG00000164900.5,GBX1,2374,False,True,False,False,47.25
30017,ENSG00000164902.14,PHAX,6623,False,True,False,False,43.26
30020,ENSG00000164904.18,ALDH7A1,33207,False,True,False,False,43.04
30024,ENSG00000164916.11,FOXK1,13880,False,True,False,False,52.09
30026,ENSG00000164919.11,COX6C,4128,False,False,False,False,40.71
30029,ENSG00000164920.10,OSR2,8006,False,False,False,False,51.03
30031,ENSG00000164924.18,YWHAZ,25194,False,True,False,False,40.87
30035,ENSG00000164929.17,BAALC,6679,False,True,False,False,42.75
30037,ENSG00000164930.12,FZD6,9312,False,True,False,False,37.65
30039,ENSG00000164932.13,CTHRC1,2381,False,True,False,False,39.87
30040,ENSG00000164933.13,SLC25A32,7310,False,False,False,False,36.96
30043,ENSG00000164934.15,DCAF13,13460,False,True,False,False,37.09
30045,ENSG00000164935.6,DCSTAMP,5933,False,False,False,False,44.24
30047,ENSG00000164938.14,TP53INP1,5856,False,True,False,False,42.48
30048,ENSG00000164941.15,INTS8,11880,False,True,False,False,40.21
30052,ENSG00000164944.12,VIRMA,14248,False,True,False,False,38.74
30056,ENSG00000164946.20,FREM1,10930,False,True,False,False,39.43
30060,ENSG00000164949.8,GEM,4044,False,True,False,False,44.2
30062,ENSG00000164951.16,PDP1,16776,False,False,False,False,42.9
30064,ENSG00000164953.17,TMEM67,31350,False,True,False,False,37.38
30068,ENSG00000164961.16,WASHC5,6840,False,False,False,False,40.13
30071,ENSG00000164967.10,RPP25L,1964,False,True,False,False,58.74
30072,ENSG00000164970.15,FAM219A,13750,False,True,False,False,47.16
30073,ENSG00000164972.14,SPMIP6,2731,False,False,False,False,45.18
30076,ENSG00000164975.16,SNAPC3,8245,False,True,False,False,39.75
30079,ENSG00000164976.9,MYORG,6927,False,True,False,False,53.92
30080,ENSG00000164978.19,NUDT2,2312,False,True,False,False,46.38
30081,ENSG00000164983.9,TMEM65,18865,False,True,False,False,35.87
30084,ENSG00000164985.15,PSIP1,9758,False,True,False,False,37.86
30086,ENSG00000164989.17,CCDC171,14085,False,True,False,False,37.42
30088,ENSG00000165006.14,UBAP1,6395,False,True,False,False,42.8
30089,ENSG00000165023.7,DIRAS2,5173,False,True,False,False,40.38
30090,ENSG00000165025.15,SYK,5718,False,True,False,False,44.17
30092,ENSG00000165028.12,NIPSNAP3B,6540,False,True,False,False,37.0
30095,ENSG00000165029.17,ABCA1,15389,False,True,False,False,43.42
30097,ENSG00000165030.5,NFIL3,4580,False,True,False,False,43.28
30098,ENSG00000165046.13,LETM2,10335,False,True,False,False,44.57
30102,ENSG00000165055.16,METTL2B,8050,False,False,False,False,45.29
30106,ENSG00000165059.8,PRKACG,1610,False,True,False,False,56.27
30107,ENSG00000165060.15,FXN,13182,False,False,False,False,46.21
30109,ENSG00000165061.15,ZMAT4,5160,False,True,False,False,40.92
30113,ENSG00000165066.13,NKX6-3,4078,False,True,False,False,61.83
30114,ENSG00000165071.15,TMEM71,6832,False,False,False,False,40.01
30117,ENSG00000165072.10,MAMDC2,3836,False,True,False,False,40.22
30119,ENSG00000165076.14,PRSS37,3281,False,True,False,False,41.54
30121,ENSG00000165078.13,CPA6,5224,False,False,False,False,40.07
30125,ENSG00000165084.16,C8orf34,12501,False,True,False,False,36.7
30128,ENSG00000165091.18,TMC1,18689,False,False,False,False,39.22
30132,ENSG00000165092.13,ALDH1A1,3626,False,True,False,False,36.05
30134,ENSG00000165097.16,KDM1B,10531,False,True,False,False,42.05
30136,ENSG00000165102.15,HGSNAT,12756,False,True,False,False,44.1
30139,ENSG00000165105.10,RASEF,7350,False,True,False,False,40.0
30140,ENSG00000165113.13,GKAP1,4434,False,True,False,False,38.75
30143,ENSG00000165115.15,KIF27,8957,False,True,False,False,38.1
30145,ENSG00000165118.15,QNG1,4439,False,True,False,False,44.72
30146,ENSG00000165119.23,HNRNPK,22666,False,True,False,False,39.13
30149,ENSG00000165120.5,SSMEM1,1368,False,True,False,False,39.82
30150,ENSG00000165124.19,SVEP1,15542,False,True,False,False,37.88
30152,ENSG00000165125.22,TRPV6,16708,False,True,False,False,51.09
30154,ENSG00000165131.8,LLCFC1,1505,False,True,False,False,53.87
30155,ENSG00000165138.18,ANKS6,12653,False,True,False,False,46.95
30157,ENSG00000165140.12,FBP1,3377,False,True,False,False,48.66
30159,ENSG00000165152.9,PGAP4,9929,False,True,False,False,39.12
30161,ENSG00000165156.15,ZHX1,11204,False,True,False,False,38.83
30163,ENSG00000165164.14,CFAP47,13624,False,True,False,False,35.12
30167,ENSG00000165168.9,CYBB,5575,False,False,False,False,37.33
30170,ENSG00000165169.11,DYNLT3,3302,False,True,False,False,37.43
30171,ENSG00000165171.11,METTL27,1628,False,True,False,False,59.28
30174,ENSG00000165175.17,MID1IP1,12273,False,True,False,False,53.77
30175,ENSG00000165178.9,NCF1C,1427,False,False,False,False,54.17
30176,ENSG00000165181.17,SHOC1,9030,False,True,False,False,35.81
30178,ENSG00000165182.12,CXorf58,2269,False,True,False,False,41.75
30179,ENSG00000165185.15,KIAA1958,19525,False,True,False,False,38.96
30180,ENSG00000165186.12,PTCHD1,13619,False,True,False,False,41.17
30181,ENSG00000165188.14,RNF183,7541,False,True,False,False,49.82
30183,ENSG00000165192.14,ASB11,4997,False,True,False,False,41.56
30185,ENSG00000165194.15,PCDH19,17792,False,True,False,False,40.09
30187,ENSG00000165195.16,PIGA,23242,False,False,False,False,39.52
30191,ENSG00000165197.5,VEGFD,2669,False,True,False,False,39.31
30193,ENSG00000165202.3,OR1Q1,945,False,True,False,False,49.21
30194,ENSG00000165204.3,OR1K1,951,False,True,False,False,59.1
30195,ENSG00000165209.19,STRBP,14933,False,False,False,False,39.12
30199,ENSG00000165215.6,CLDN3,1274,False,True,False,False,69.15
30200,ENSG00000165219.23,GAPVD1,22655,False,False,False,False,42.11
30204,ENSG00000165233.18,CARD19,7867,False,True,False,False,49.97
30207,ENSG00000165238.17,WNK2,19603,False,True,False,False,52.51
30210,ENSG00000165240.22,ATP7A,59265,False,True,False,False,38.61
30214,ENSG00000165244.7,ZNF367,3687,False,True,False,False,42.89
30215,ENSG00000165246.15,NLGN4Y,28279,False,True,False,False,38.63
30217,ENSG00000165259.14,HDX,13313,False,True,False,False,34.93
30220,ENSG00000165264.11,NDUFB6,2371,False,True,False,False,41.42
30221,ENSG00000165269.13,AQP7,14585,False,True,False,False,53.23
30225,ENSG00000165271.17,NOL6,10564,False,True,False,False,54.39000000000001
30227,ENSG00000165272.16,AQP3,7704,False,False,False,False,55.6
30230,ENSG00000165275.10,TRMT10B,6588,False,True,False,False,42.56
30233,ENSG00000165280.18,VCP,29228,False,True,False,False,46.72
30237,ENSG00000165282.16,PIGO,34289,False,True,False,False,50.44
30241,ENSG00000165283.16,STOML2,2968,False,True,False,False,53.1
30244,ENSG00000165288.11,BRWD3,15241,False,True,False,False,36.14
30246,ENSG00000165300.8,SLITRK5,26178,False,True,False,False,37.0
30247,ENSG00000165304.8,MELK,5685,False,True,False,False,41.98
30251,ENSG00000165309.14,ARMC3,8659,False,True,False,False,38.55
30254,ENSG00000165312.7,OTUD1,3303,False,True,False,False,53.28
30255,ENSG00000165322.18,ARHGAP12,17539,False,True,False,False,36.94
30257,ENSG00000165323.16,FAT3,33061,False,True,False,False,39.66
30260,ENSG00000165325.15,DEUP1,8036,False,False,False,False,37.36
30264,ENSG00000165338.17,HECTD2,18046,False,True,False,False,36.7
30266,ENSG00000165349.12,SLC7A3,3115,False,True,False,False,50.48
30267,ENSG00000165355.8,FBXO33,4710,False,True,False,False,38.96
30268,ENSG00000165359.16,INTS6L,10419,False,True,False,False,38.59
30271,ENSG00000165370.3,GPR101,8032,False,True,False,False,45.17
30272,ENSG00000165376.12,CLDN2,7751,False,True,False,False,46.79
30273,ENSG00000165379.14,LRFN5,7570,False,True,False,False,34.67
30275,ENSG00000165383.12,LRRC18,1814,False,True,False,False,43.91
30276,ENSG00000165389.7,SPTSSA,2662,False,True,False,False,41.75
30277,ENSG00000165392.11,WRN,10723,False,False,False,False,35.99
30281,ENSG00000165406.16,MARCHF8,14889,False,True,False,False,40.339999999999996
30284,ENSG00000165409.18,TSHR,19747,False,False,False,False,38.85
30288,ENSG00000165410.15,CFL2,14766,False,True,False,False,39.1
30290,ENSG00000165416.15,SUGT1,17709,False,False,False,False,36.99
30293,ENSG00000165417.12,GTF2A1,7725,False,True,False,False,37.75
30296,ENSG00000165424.7,ZCCHC24,5470,False,True,False,False,53.44
30297,ENSG00000165434.8,PGM2L1,9140,False,True,False,False,37.45
30299,ENSG00000165443.12,PHYHIPL,8393,False,True,False,False,35.15
30302,ENSG00000165449.12,SLC16A9,6657,False,True,False,False,40.06
30304,ENSG00000165457.15,FOLR2,3319,False,True,False,False,48.88
30305,ENSG00000165458.15,INPPL1,11895,False,True,False,False,58.53
30308,ENSG00000165462.5,PHOX2A,3044,False,True,False,False,61.28
30310,ENSG00000165471.7,MBL2,4024,False,True,False,False,40.11
30311,ENSG00000165474.8,GJB2,4608,False,True,False,False,49.38
30312,ENSG00000165475.15,CRYL1,9536,False,False,False,False,44.52
30316,ENSG00000165476.14,REEP3,5324,False,True,False,False,38.33
30318,ENSG00000165478.8,HEPACAM,5117,False,True,False,False,46.8
30320,ENSG00000165480.16,SKA3,4658,False,True,False,False,39.77
30323,ENSG00000165487.14,MICU2,5727,False,False,False,False,38.29
30325,ENSG00000165490.13,DDIAS,10458,False,True,False,False,39.78
30328,ENSG00000165494.12,PCF11,14756,False,True,False,False,38.25
30331,ENSG00000165495.16,PKNOX2,8886,False,False,False,False,49.03000000000001
30335,ENSG00000165496.5,RPL10L,772,False,True,False,True,51.81
30336,ENSG00000165501.17,LRR1,4181,False,True,False,False,44.95
30339,ENSG00000165502.7,RPL36AL,676,False,True,False,True,45.45
30340,ENSG00000165506.15,DNAAF2,4921,False,True,False,False,46.15
30341,ENSG00000165507.9,DEPP1,3601,False,False,False,False,57.21
30343,ENSG00000165509.13,MAGEC3,5197,False,True,False,False,39.06
30345,ENSG00000165511.7,ZNF22-AS1,42822,True,False,False,False,39.47
30346,ENSG00000165512.5,ZNF22,2103,False,True,False,False,40.76
30347,ENSG00000165516.11,KLHDC2,9938,False,False,False,False,40.47
30351,ENSG00000165521.16,EML5,15759,False,True,False,False,37.45
30355,ENSG00000165525.18,NEMF,15172,False,True,False,False,40.31000000000001
30358,ENSG00000165526.9,RPUSD4,9047,False,True,False,False,43.35
30361,ENSG00000165527.8,ARF6,10989,False,True,False,False,43.26
30362,ENSG00000165533.19,TTC8,11064,False,False,False,False,36.61
30365,ENSG00000165548.11,TMEM63C,7424,False,True,False,False,49.88
30367,ENSG00000165553.5,NGB,1778,False,True,False,False,57.2
30368,ENSG00000165555.10,NOXRED1,4331,False,True,False,False,41.41
30370,ENSG00000165556.10,CDX2,3883,False,True,False,False,57.01
30372,ENSG00000165566.13,AMER2,20665,False,True,False,False,43.36
30373,ENSG00000165568.18,AKR1E2,4201,False,True,False,False,42.59
30376,ENSG00000165572.8,KBTBD6,5234,False,True,False,False,43.14
30377,ENSG00000165583.16,SSX5,1681,False,True,False,False,44.63
30379,ENSG00000165584.16,SSX3,2911,False,True,False,False,44.23
30381,ENSG00000165588.19,OTX2,13999,False,True,False,False,45.57
30382,ENSG00000165591.7,FAAH2,2143,False,True,False,False,37.66
30384,ENSG00000165606.10,DRGX,3078,False,True,False,False,48.26
30385,ENSG00000165609.14,NUDT5,5942,False,True,False,False,44.18
30388,ENSG00000165617.16,DACT1,13398,False,False,False,False,45.52
30390,ENSG00000165621.9,OXGR1,7033,False,True,False,False,42.73
30391,ENSG00000165623.10,UCMA,1438,False,True,False,False,49.06
30392,ENSG00000165626.19,BEND7,21564,False,False,False,False,43.57
30396,ENSG00000165629.20,ATP5F1C,3548,False,True,False,False,40.09
30399,ENSG00000165630.15,PRPF18,24482,False,True,False,False,42.33
30402,ENSG00000165632.9,TAF3,15079,False,False,False,False,39.52
30405,ENSG00000165633.13,VSTM4,8841,False,True,False,False,44.89000000000001
30407,ENSG00000165637.14,VDAC2,6147,False,True,False,False,44.04
30410,ENSG00000165643.11,SOHLH1,4939,False,True,False,False,63.42
30412,ENSG00000165644.11,COMTD1,4124,False,True,False,False,69.16
30414,ENSG00000165646.14,SLC18A2,4409,False,False,False,False,45.79
30416,ENSG00000165650.12,PDZD8,11612,False,True,False,False,37.49
30418,ENSG00000165655.17,ZNF503,3205,False,True,False,False,61.14
30419,ENSG00000165660.8,ABRAXAS2,2955,False,True,False,False,42.6
30420,ENSG00000165661.18,QSOX2,11349,False,True,False,False,54.54
30423,ENSG00000165669.14,FAM204A,17432,False,True,False,False,38.06
30427,ENSG00000165671.22,NSD1,46309,False,True,False,False,42.57
30431,ENSG00000165672.7,PRDX3,4280,False,True,False,False,45.98
30433,ENSG00000165675.20,ENOX2,14070,False,True,False,False,38.85
30435,ENSG00000165678.22,GHITM,16601,False,True,False,False,37.79
30437,ENSG00000165682.15,CLEC1B,4195,False,True,False,False,37.27
30438,ENSG00000165684.6,SNAPC4,9821,False,False,False,False,58.99
30442,ENSG00000165685.9,TMEM52B,8916,False,True,False,False,41.83
30445,ENSG00000165688.14,PMPCA,30928,False,False,False,False,53.45
30449,ENSG00000165689.17,ENTR1,8316,False,True,False,False,56.53
30451,ENSG00000165694.11,FRMD7,6928,False,True,False,False,40.58
30453,ENSG00000165695.10,AK8,3388,False,True,False,False,47.94
30455,ENSG00000165698.16,SPACA9,4787,False,True,False,False,53.54
30456,ENSG00000165699.16,TSC1,84826,False,False,False,False,43.24
30460,ENSG00000165702.15,GFI1B,8938,False,False,False,False,49.15
30462,ENSG00000165704.15,HPRT1,1738,False,True,False,False,40.12
30464,ENSG00000165714.11,BORCS5,7501,False,True,False,False,42.17
30466,ENSG00000165716.11,DIPK1B,4591,False,True,False,False,63.18
30467,ENSG00000165724.6,ZMYND19,2654,False,True,False,False,58.02
30469,ENSG00000165730.16,STOX1,5312,False,True,False,False,45.18
30470,ENSG00000165731.22,RET,17133,False,False,False,False,55.71
30473,ENSG00000165732.14,DDX21,18587,False,True,False,False,41.17
30476,ENSG00000165733.8,BMS1,7759,False,True,False,False,40.62
30477,ENSG00000165752.17,STK32C,4652,False,False,False,False,55.1
30479,ENSG00000165757.9,JCAD,10258,False,True,False,False,44.39000000000001
30481,ENSG00000165762.3,OR4K2,19643,False,False,False,False,33.76
30483,ENSG00000165775.18,FUNDC2,12484,False,False,False,False,39.83
30487,ENSG00000165782.11,PIP4P1,8525,False,True,False,False,50.54
30489,ENSG00000165792.18,METTL17,12520,False,True,False,False,44.77
30493,ENSG00000165794.10,SLC39A2,3067,False,True,False,False,49.06
30495,ENSG00000165795.25,NDRG2,26434,False,True,False,False,48.0
30499,ENSG00000165799.5,RNASE7,2284,False,False,False,False,50.55
30501,ENSG00000165801.10,ARHGEF40,14478,False,True,False,False,53.83
30504,ENSG00000165802.23,NSMF,11027,False,True,False,False,65.22
30506,ENSG00000165804.16,ZNF219,12896,False,True,False,False,55.480000000000004
30510,ENSG00000165805.10,C12orf50,6190,False,True,False,False,35.94
30513,ENSG00000165806.21,CASP7,9797,False,True,False,False,42.96
30516,ENSG00000165807.8,PPP1R36,4288,False,False,False,False,42.72
30519,ENSG00000165810.17,BTNL9,9214,False,True,False,False,49.92
30523,ENSG00000165813.20,CCDC186,15365,False,True,False,False,37.12
30526,ENSG00000165816.13,VWA2,8403,False,True,False,False,48.24
30528,ENSG00000165819.12,METTL3,10257,False,False,False,False,42.48
30532,ENSG00000165821.12,SALL2,16607,False,True,False,False,48.58
30533,ENSG00000165828.15,PRAP1,1211,False,True,False,False,61.95
30534,ENSG00000165832.6,TRUB1,3835,False,True,False,False,36.88
30536,ENSG00000165837.12,ERICH6B,3241,False,False,False,False,44.82
30539,ENSG00000165841.11,CYP2C19,7008,False,True,False,False,39.49
30541,ENSG00000165861.14,ZFYVE1,9299,False,True,False,False,45.73
30544,ENSG00000165863.17,SPMIP5,4578,False,True,False,False,49.61
30546,ENSG00000165868.16,HSPA12A,38083,False,True,False,False,47.79
30550,ENSG00000165874.14,SHLD2P1,3544,False,False,False,False,38.41
30551,ENSG00000165879.9,FRAT1,3278,False,True,False,False,62.31
30553,ENSG00000165886.5,UBTD1,1647,False,True,False,False,49.49
30554,ENSG00000165887.12,ANKRD2,1855,False,True,False,False,52.36
30555,ENSG00000165891.16,E2F7,11237,False,True,False,False,40.18
30558,ENSG00000165895.19,ARHGAP42,12087,False,True,False,False,38.07
30562,ENSG00000165898.14,ISCA2,4456,False,True,False,False,45.27
30564,ENSG00000165899.12,OTOGL,19406,False,False,False,False,36.8
30567,ENSG00000165905.18,LARGE2,5841,False,True,False,False,61.4
30569,ENSG00000165912.16,PACSIN3,5776,False,True,False,False,59.66
30571,ENSG00000165914.15,TTC7B,25195,False,True,False,False,46.46
30575,ENSG00000165915.14,SLC39A13,9968,False,True,False,False,60.59
30577,ENSG00000165916.9,PSMC3,4215,False,True,False,False,54.93
30580,ENSG00000165917.10,RAPSN,2844,False,False,False,False,53.36999999999999
30582,ENSG00000165923.17,AGBL2,8271,False,False,False,False,44.89999999999999
30586,ENSG00000165929.13,TC2N,12626,False,True,False,False,37.96999999999999
30589,ENSG00000165934.13,CPSF2,14300,False,True,False,False,39.58
30592,ENSG00000165935.10,SMCO2,2668,False,True,False,False,40.42
30595,ENSG00000165943.5,MOAP1,2772,False,True,False,False,51.52
30596,ENSG00000165948.11,IFI27L1,4344,False,False,False,False,45.14999999999999
30599,ENSG00000165949.13,IFI27,6570,False,True,False,False,48.68
30602,ENSG00000165953.10,SERPINA12,3483,False,True,False,False,47.919999999999995
30603,ENSG00000165959.12,CLMN,18143,False,True,False,False,46.89
30607,ENSG00000165966.16,PDZRN4,14357,False,True,False,False,36.38
30609,ENSG00000165970.12,SLC6A5,7518,False,False,False,False,45.330000000000005
30612,ENSG00000165972.13,CCDC38,6678,False,False,False,False,39.85
30616,ENSG00000165973.19,NELL1,8588,False,True,False,False,38.29
30619,ENSG00000165983.15,PTER,7669,False,True,False,False,40.89
30621,ENSG00000165985.12,C1QL3,2376,False,True,False,False,44.75
30622,ENSG00000165995.24,CACNB2,34471,False,True,False,False,40.46
30626,ENSG00000165996.14,HACD1,5256,False,True,False,False,41.97
30629,ENSG00000165997.5,ARL5B,7170,False,True,False,False,37.18
30630,ENSG00000166002.7,SMCO4,3038,False,True,False,False,45.14000000000001
30631,ENSG00000166004.15,CEP295,12629,False,True,False,False,38.56
30633,ENSG00000166006.14,KCNC2,15201,False,True,False,False,34.22
30636,ENSG00000166007.12,TRIM51HP,1823,False,False,False,False,36.41
30637,ENSG00000166012.17,TAF1D,20200,False,False,False,False,41.79
30641,ENSG00000166013.11,TRIM53BP,1720,False,False,False,False,36.83
30642,ENSG00000166016.6,ABTB2,5110,False,True,False,False,47.92
30644,ENSG00000166024.14,R3HCC1L,5591,False,True,False,False,37.83
30645,ENSG00000166025.18,AMOTL1,10745,False,True,False,False,41.79
30648,ENSG00000166033.13,HTRA1,2954,False,True,False,False,49.66
30649,ENSG00000166035.11,LIPC,6530,False,True,False,False,45.39
30651,ENSG00000166037.11,CEP57,13182,False,True,False,False,37.69
30655,ENSG00000166046.12,TCP11L2,9593,False,True,False,False,42.17
30658,ENSG00000166049.11,PASD1,5744,False,True,False,False,39.24
