,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo
24143,ENSG00000148925.12,BTBD10,2097.233333333333,43.993990846969595,False,True,False,False
24147,ENSG00000148926.11,ADM,1299.357142857143,58.0201045709921,False,True,False,False
24148,ENSG00000148935.13,GAS2,1433.9375,42.50691387084061,False,False,False,False
24151,ENSG00000148942.16,SLC5A12,2462.0,42.880137778870925,False,True,False,False
24154,ENSG00000148943.12,LIN7C,4566.0,33.49016328570232,False,True,False,False
24155,ENSG00000148948.9,LRRC4C,2991.8947368421054,44.06339290937863,False,True,False,False
24157,ENSG00000148950.12,IMMP1L,698.6,41.74095496851438,False,False,False,False
24161,ENSG00000148965.11,SAA4,748.4285714285714,49.25088184901352,False,True,False,False
24162,ENSG00000148985.21,PGAP2,1231.3125,56.391444260214655,False,False,False,False
24166,ENSG00000149016.17,TUT1,1618.625,58.55202115066066,False,True,False,False
24169,ENSG00000149021.8,SCGB1A1,458.3333333333333,53.827783644484064,False,True,False,False
24170,ENSG00000149043.18,SYT8,1340.2631578947369,66.71188416805363,False,True,False,False
24174,ENSG00000149050.11,ZNF214,2889.0,40.11848523518971,False,True,False,False
24176,ENSG00000149054.17,ZNF215,2718.1111111111113,42.04867463891996,False,False,False,False
24179,ENSG00000149084.14,HSD17B12,1742.48,41.50108189820746,False,False,False,False
24183,ENSG00000149089.14,APIP,1578.5384615384614,41.562072717903405,False,False,False,False
24186,ENSG00000149090.14,PAMR1,2222.230769230769,53.856885087243704,False,True,False,False
24189,ENSG00000149091.16,DGKZ,2755.170731707317,64.03336416560246,False,True,False,False
24193,ENSG00000149100.14,EIF3M,1324.5833333333333,41.388267386575116,False,False,False,False
24197,ENSG00000149115.15,TNKS1BP1,4460.125,61.31739473733834,False,False,False,False
24200,ENSG00000149124.11,GLYAT,1166.0,43.63172346544358,False,True,False,False
24202,ENSG00000149131.18,SERPING1,1721.1333333333334,54.477419854826366,False,True,False,False
24205,ENSG00000149133.1,OR5F1,945.0,45.714285714285715,False,True,False,False
24206,ENSG00000149136.10,SSRP1,2722.8260869565215,53.40558460632792,False,False,False,False
24208,ENSG00000149150.10,SLC43A1,2004.921052631579,58.564248081819066,False,True,False,False
24212,ENSG00000149177.15,PTPRJ,3040.0,51.28567878728742,False,True,False,False
24215,ENSG00000149179.15,CSTPP1,1029.4,52.19321681689607,False,False,False,False
24220,ENSG00000149182.16,ARFGAP2,1795.826923076923,56.3170125212693,False,True,False,False
24224,ENSG00000149187.20,CELF1,2503.030303030303,49.282364733234054,False,True,False,False
24227,ENSG00000149196.18,HIKESHI,1052.7333333333333,42.632562530485195,False,True,False,False
24231,ENSG00000149201.10,CCDC81,1294.7,45.704093111022495,False,True,False,False
24233,ENSG00000149212.12,SESN3,2442.3333333333335,46.32070520901883,False,True,False,False
24235,ENSG00000149218.6,ENDOD1,3408.5,48.308145886675746,False,True,False,False
24236,ENSG00000149231.17,CCDC82,3402.8214285714284,35.691024169732685,False,True,False,False
24239,ENSG00000149243.18,KLHL35,1821.5,61.80796267083409,False,True,False,False
24242,ENSG00000149256.16,TENM4,2083.818181818182,57.55247383817163,False,True,False,False
24245,ENSG00000149257.17,SERPINH1,1945.375,60.147082722222535,False,True,False,False
24247,ENSG00000149260.19,CAPN5,2583.1666666666665,60.22799762296103,False,False,False,False
24250,ENSG00000149262.20,INTS4,3152.867924528302,46.220562035667335,False,False,False,False
24254,ENSG00000149269.11,PAK1,2387.7169811320755,47.612204006970465,False,True,False,False
24258,ENSG00000149273.16,RPS3,816.7826086956521,51.59155135634378,False,False,False,True
24262,ENSG00000149289.11,ZC3H12C,7083.0,40.09716945407222,False,True,False,False
24263,ENSG00000149292.18,TTC12,1545.0666666666666,47.96533678298216,False,True,False,False
24267,ENSG00000149294.18,NCAM1,1604.423076923077,51.90428597431874,False,True,False,False
24271,ENSG00000149295.15,DRD2,1843.7692307692307,58.8825309539058,False,True,False,False
24274,ENSG00000149300.10,C11orf52,784.5,52.32777503028313,False,True,False,False
24277,ENSG00000149305.8,HTR3B,2236.6666666666665,47.3711144369173,False,True,False,False
24278,ENSG00000149308.19,NPAT,3535.5,39.0471423955148,False,True,False,False
24282,ENSG00000149311.23,ATM,4900.25,39.057849712857774,False,True,False,False
24286,ENSG00000149313.12,AASDHPPT,2295.375,37.35479841296293,False,True,False,False
24289,ENSG00000149328.17,GLB1L2,2767.3333333333335,55.7439296405023,False,True,False,False
24292,ENSG00000149346.16,SLX4IP,3172.0,46.240744086724995,False,True,False,False
24294,ENSG00000149357.11,LAMTOR1,930.6153846153846,55.92291820737509,False,True,False,False
24298,ENSG00000149380.13,P4HA3,1713.5,51.37122736158835,False,False,False,False
24302,ENSG00000149403.14,GRIK4,3259.2083333333335,57.48873723334898,False,True,False,False
24305,ENSG00000149418.12,ST14,2729.1428571428573,61.816510076884065,False,True,False,False
24307,ENSG00000149428.22,HYOU1,3616.125,55.484942419184996,False,True,False,False
24310,ENSG00000149435.13,GGTLC1,986.75,60.27216438007567,False,True,False,False
24311,ENSG00000149443.8,SCP2D1-AS1,604.1666666666666,48.84065461514249,True,False,False,False
24312,ENSG00000149451.20,ADAM33,3328.391304347826,62.7381472855911,False,False,False,False
24314,ENSG00000149452.17,SLC22A8,2113.1666666666665,56.64339549081533,False,False,False,False
24317,ENSG00000149474.15,KAT14,3810.153846153846,48.151503061536715,False,True,False,False
24319,ENSG00000149476.17,TKFC,1609.6216216216217,60.51812423848348,False,False,False,False
24322,ENSG00000149480.7,MTA2,1467.4285714285713,52.52401716822363,False,True,False,False
24324,ENSG00000149483.14,TMEM138,1711.0689655172414,48.54477736695131,False,False,False,False
24328,ENSG00000149485.20,FADS1,1377.0434782608695,55.24915230139277,False,True,False,False
24331,ENSG00000149488.14,TMC2,3715.0,49.54403228318586,False,True,False,False
24334,ENSG00000149489.9,ROM1,728.0,64.54821314523129,False,True,False,False
24336,ENSG00000149499.13,EML3,2468.878048780488,63.3682424718993,False,True,False,False
24340,ENSG00000149503.15,INCENP,2894.3,57.02832909658431,False,True,False,False
24343,ENSG00000149506.12,ZP1,993.6,58.264412264738965,False,True,False,False
24346,ENSG00000149507.7,OOSP2,774.6666666666666,38.17330786680177,False,True,False,False
24348,ENSG00000149516.15,MS4A3,935.7142857142857,42.79461352165722,False,True,False,False
24352,ENSG00000149527.18,PLCH2,4410.75,65.48591511661648,False,True,False,False
24354,ENSG00000149531.15,FRG1BP,761.0,39.15900131406045,False,False,False,False
24355,ENSG00000149532.17,CPSF7,1684.5428571428572,52.10088995918364,False,True,False,False
24359,ENSG00000149534.9,MS4A2,2203.25,39.20167378469354,False,True,False,False
24361,ENSG00000149541.11,B3GAT3,1301.5555555555557,64.07273100829772,False,True,False,False
24364,ENSG00000149547.16,EI24,1646.4864864864865,48.78586886592223,False,True,False,False
24367,ENSG00000149548.16,CCDC15,3111.6,39.73540624286947,False,True,False,False
24370,ENSG00000149554.16,CHEK1,2028.875,42.705110758356874,False,True,False,False
24373,ENSG00000149557.15,FEZ1,1466.2608695652175,52.33727559588308,False,True,False,False
24376,ENSG00000149564.13,ESAM,1651.25,57.72970601176839,False,True,False,False
24379,ENSG00000149571.12,KIRREL3,1879.111111111111,57.27905839748933,False,True,False,False
24382,ENSG00000149573.10,MPZL2,1455.0,44.069556888404776,False,True,False,False
24385,ENSG00000149575.9,SCN2B,1995.75,57.636621500279766,False,True,False,False
24388,ENSG00000149577.18,SIDT2,1634.5,57.353386834286916,False,True,False,False
24391,ENSG00000149582.17,TMEM25,1557.2340425531916,59.47335307614101,False,True,False,False
24395,ENSG00000149591.18,TAGLN,1520.38,58.221878599641144,False,True,False,False
24397,ENSG00000149596.8,JPH2,4608.928571428572,62.040030456963144,False,True,False,False
24398,ENSG00000149599.17,DUSP15,1112.2727272727273,62.57192676729173,False,True,False,False
24400,ENSG00000149600.13,COMMD7,1390.3333333333333,52.55251519312518,False,True,False,False
24402,ENSG00000149609.6,C20orf144,1388.0,64.04637817145849,False,True,False,False
24404,ENSG00000149633.13,KIAA1755,3436.782608695652,60.118495559948116,False,True,False,False
24406,ENSG00000149634.5,SPATA25,742.0,61.59029649595688,False,True,False,False
24407,ENSG00000149635.3,OCSTAMP,2123.0,59.11446066886481,False,True,False,False
24408,ENSG00000149636.17,DSN1,2272.6666666666665,45.35016586755101,False,True,False,False
24411,ENSG00000149639.16,MTCL2,6189.2,59.16993731228551,False,True,False,False
24414,ENSG00000149646.12,CNBD2,1540.4285714285713,49.63029604290467,False,True,False,False
24416,ENSG00000149651.4,SPINT4,516.0,38.565891472868216,False,True,False,False
24417,ENSG00000149654.12,CDH22,3396.2,65.29967957474214,False,True,False,False
24419,ENSG00000149657.21,LSM14B,1892.5,58.31851293176562,False,True,False,False
24420,ENSG00000149658.19,YTHDF1,2391.3333333333335,51.36705925670575,False,True,False,False
24421,ENSG00000149679.13,CABLES2,2660.25,57.97200762503259,False,True,False,False
24422,ENSG00000149716.14,LTO1,1287.4,52.44776356086287,False,False,False,False
24426,ENSG00000149735.7,GPHA2,600.0,58.516274934172564,False,True,False,False
24427,ENSG00000149742.11,SLC22A9,2326.214285714286,45.73050835749387,False,True,False,False
24429,ENSG00000149743.15,TRPT1,925.7560975609756,59.214339559927126,False,True,False,False
24432,ENSG00000149761.10,NUDT22,895.2142857142857,63.286738186772844,False,True,False,False
24435,ENSG00000149781.15,FERMT3,2512.0666666666666,62.05845307885169,False,True,False,False
24439,ENSG00000149782.14,PLCB3,3885.6428571428573,61.497465912320095,False,True,False,False
24441,ENSG00000149792.10,MRPL49,1450.75,54.742679367404946,False,False,False,False
24445,ENSG00000149798.6,CDC42EP2,1839.25,60.8748496046929,False,True,False,False
24446,ENSG00000149806.12,FAU,639.0666666666667,56.636210128328145,False,True,False,False
24448,ENSG00000149809.18,TM7SF2,1097.0,62.83527534079387,False,True,False,False
24452,ENSG00000149823.11,VPS51,1037.6470588235295,63.72372792760178,False,True,False,False
24456,ENSG00000149922.13,TBX6,1976.0,63.43103906730276,False,True,False,False
24458,ENSG00000149923.15,PPP4C,1218.3428571428572,59.198874622693864,False,False,False,False
24461,ENSG00000149925.22,ALDOA,1037.578947368421,59.96544151715978,False,False,False,False
24464,ENSG00000149926.15,TLCD3B,1493.875,59.43474794815663,False,True,False,False
24467,ENSG00000149927.19,DOC2A,1855.9259259259259,60.642050025354806,False,True,False,False
24471,ENSG00000149929.17,HIRIP3,1549.5294117647059,57.753353158894065,False,True,False,False
24474,ENSG00000149930.19,TAOK2,3982.3333333333335,60.85301849093844,False,True,False,False
24476,ENSG00000149932.18,TMEM219,1360.6153846153845,56.05262125785378,False,True,False,False
24478,ENSG00000149948.15,HMGA2,2394.8333333333335,52.061539791630054,False,False,False,False
24481,ENSG00000149968.12,MMP3,892.3333333333334,44.77591640465303,False,True,False,False
24483,ENSG00000149970.16,CNKSR2,3644.7,42.181499916577415,False,True,False,False
24487,ENSG00000149972.12,CNTN5,2801.3636363636365,43.077117280067675,False,False,False,False
24490,ENSG00000150045.12,KLRF1,923.5,34.70852599265581,False,True,False,False
24493,ENSG00000150048.11,CLEC1A,1417.8333333333333,48.16445191785123,False,True,False,False
24495,ENSG00000150051.15,MKX,2875.25,46.095695885201565,False,True,False,False
24496,ENSG00000150054.20,MPP7,3808.846153846154,41.066544550573376,False,True,False,False
24499,ENSG00000150093.21,ITGB1,3626.921348314607,40.597103791604525,False,True,False,False
24503,ENSG00000150175.15,FRMPD2B,1347.0,51.29918337045286,False,False,False,False
24504,ENSG00000150201.16,FXYD4,739.6666666666666,57.52702873689697,False,True,False,False
24506,ENSG00000150244.12,TRIM48,1467.0,45.194274028629856,False,True,False,False
24507,ENSG00000150261.5,OR8K1,960.0,39.895833333333336,False,True,False,False
24508,ENSG00000150269.1,OR5M9,933.0,45.55198285101822,False,True,False,False
24509,ENSG00000150275.20,PCDH15,4896.862068965517,42.222093266389585,False,True,False,False
24513,ENSG00000150276.8,PPIAP26,522.0,46.36015325670498,False,False,False,False
24514,ENSG00000150281.7,CTF1,1630.5,63.10923174843926,False,True,False,False
24515,ENSG00000150316.13,CWC15,1199.8333333333333,43.444977600701485,False,True,False,False
24517,ENSG00000150337.15,FCGR1A,1179.0,47.217266670288076,False,True,False,False
24519,ENSG00000150347.17,ARID5B,4021.0,45.814111750899635,False,True,False,False
24521,ENSG00000150361.12,KLHL1,4035.5,45.894365197970814,False,True,False,False
24522,ENSG00000150394.15,CDH8,2847.6666666666665,43.57946291667007,False,True,False,False
24526,ENSG00000150401.16,DCUN1D2,1387.8333333333333,47.87212645769012,False,True,False,False
24530,ENSG00000150403.19,TMCO3,2391.6060606060605,49.87487187050733,False,True,False,False
24533,ENSG00000150433.11,TMEM218,1544.3333333333333,47.51636245681165,False,True,False,False
24536,ENSG00000150455.16,TIRAP,2352.3846153846152,53.9208563039754,False,True,False,False
24540,ENSG00000150456.12,EEF1AKMT1,1054.6,46.3745693463447,False,True,False,False
24542,ENSG00000150457.10,LATS2,3968.625,55.374867711382564,False,True,False,False
24544,ENSG00000150459.14,SAP18,1410.7777777777778,43.644926123824845,False,True,False,False
24546,ENSG00000150471.18,ADGRL3,5232.7,43.69906321370352,False,True,False,False
24549,ENSG00000150477.16,KIAA1328,2478.769230769231,43.88674395600032,False,False,False,False
24553,ENSG00000150510.17,FAM124A,2456.75,54.76062679355816,False,True,False,False
24555,ENSG00000150527.19,MIA2,2894.4166666666665,39.47181630400135,False,True,False,False
24558,ENSG00000150540.15,HNMT,1219.6363636363637,40.37881905173137,False,True,False,False
24561,ENSG00000150551.12,LYPD1,1718.0,55.65028969139213,False,True,False,False
24563,ENSG00000150556.18,LYPD6B,1171.3846153846155,47.91089266302405,False,False,False,False
24566,ENSG00000150593.19,PDCD4,1942.6129032258063,40.20600286226723,False,True,False,False
24568,ENSG00000150594.7,ADRA2A,3879.0,59.7061098221191,False,True,False,False
24569,ENSG00000150625.18,GPM6A,1902.6153846153845,40.41622672263748,False,True,False,False
24572,ENSG00000150627.17,WDR17,4332.0,40.14065811249865,False,True,False,False
24576,ENSG00000150628.7,SPATA4,1220.0,41.1898469849998,False,True,False,False
24578,ENSG00000150630.4,VEGFC,1509.0,48.58991788664403,False,True,False,False
24580,ENSG00000150636.18,CCDC102B,2189.3214285714284,38.49380573947796,False,False,False,False
24583,ENSG00000150637.10,CD226,3557.5454545454545,41.6991757569951,False,False,False,False
24585,ENSG00000150656.16,CNDP1,2226.0833333333335,47.68809001960972,False,True,False,False
24589,ENSG00000150667.9,FSIP1,1606.375,41.3577707268327,False,False,False,False
24592,ENSG00000150672.19,DLG2,2885.04,43.87124269401143,False,True,False,False
24596,ENSG00000150676.13,CCDC83,1438.75,39.98314120636498,False,True,False,False
24598,ENSG00000150681.10,RGS18,995.75,33.92376298101745,False,True,False,False
24600,ENSG00000150687.13,PRSS23,2092.9285714285716,46.38264634140637,False,True,False,False
24604,ENSG00000150712.12,MTMR12,2794.8333333333335,46.774471119119774,False,True,False,False
24608,ENSG00000150722.12,PPP1R1C,1158.357142857143,39.81685434926481,False,False,False,False
24611,ENSG00000150750.9,POU2AF2,997.0,54.43007430073976,False,True,False,False
24614,ENSG00000150753.13,CCT5,1499.05,46.12836887468519,False,True,False,False
24617,ENSG00000150756.15,ATPSCKMT,1159.0,43.597449748241424,False,True,False,False
24621,ENSG00000150760.14,DOCK1,4804.7692307692305,46.09781147003946,False,True,False,False
24624,ENSG00000150764.15,DIXDC1,2563.9,46.75069192634615,False,True,False,False
24626,ENSG00000150768.19,DLAT,3131.7,41.89132483566882,False,True,False,False
24630,ENSG00000150773.13,PIH1D2,1168.1538461538462,39.928857531184164,False,True,False,False
24634,ENSG00000150776.19,NKAPD1,2254.7272727272725,42.7575213139592,False,True,False,False
24637,ENSG00000150779.12,TIMM8B,870.25,46.168546365914786,False,True,False,False
24640,ENSG00000150782.14,IL18,1083.1818181818182,42.32509230885256,False,True,False,False
24643,ENSG00000150783.11,TEX12,1074.0,33.07563306308406,False,True,False,False
24644,ENSG00000150787.9,PTS,751.7,40.192483508861336,False,False,False,False
24647,ENSG00000150867.15,PIP4K2A,1599.1,44.54787286106607,False,True,False,False
24649,ENSG00000150873.13,CIMIP5,3313.0,57.04762108866,False,True,False,False
24650,ENSG00000150893.11,FREM2,8416.5,47.04328597817172,False,True,False,False
24652,ENSG00000150907.11,FOXO1,2697.8333333333335,53.97190917044326,False,True,False,False
24654,ENSG00000150938.11,CRIM1,3610.0526315789475,48.760208843979335,False,True,False,False
24657,ENSG00000150961.16,SEC24D,2495.9,44.50381312359431,False,True,False,False
24661,ENSG00000150967.20,ABCB9,2352.1923076923076,59.86108345637227,False,True,False,False
24665,ENSG00000150977.13,RILPL2,1727.0,53.99681456081026,False,True,False,False
24667,ENSG00000150990.10,DHX37,3217.0,60.942124166288835,False,False,False,False
24669,ENSG00000150991.17,UBC,1393.6842105263158,54.34397281853943,False,True,False,False
24671,ENSG00000150995.21,ITPR1,3742.5272727272727,44.9570169184038,False,False,False,False
24676,ENSG00000151005.5,TKTL2,2660.0,44.17293233082707,False,True,False,False
