,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_H1_n_cells,10x_H1_percent_counts,polyT_H1_n_cells,polyT_H1_percent_counts,randO_H1_n_cells,randO_H1_percent_counts,parse_H1_n_cells,parse_H1_percent_counts
10251,ENSG00000158813.18,EDA,14722,False,True,False,False,38.75,421.0,0.004230712984225732,817.0,0.008842819705613151,682.0,0.008570601465676495,836.0,0.008474154807660785
10252,ENSG00000158815.11,FGF17,5156,False,True,False,False,60.37,2.0,6.323935701383756e-06,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
10257,ENSG00000158856.19,DMTN,13089,False,True,False,False,54.92,117.0,0.00037311220638164164,40.0,0.00012388206392119827,142.0,0.0006298395495706447,103.0,0.00028070637800376347
10265,ENSG00000158887.21,MPZ,6505,False,False,False,False,50.52,36.0,0.00011699281047559948,27.0,7.963846966362746e-05,47.0,0.00020330263941837267,50.0,0.00013240866886969976
10266,ENSG00000158901.12,WFDC8,1735,False,True,False,False,40.56,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
10268,ENSG00000158955.11,WNT9B,7389,False,True,False,False,51.24,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,3.0,7.944520132181985e-06
10283,ENSG00000159140.23,SON,23460,False,True,False,False,38.69,5243.0,0.02966242040734051,6951.0,0.046264051728666544,6194.0,0.051463472056690024,7345.0,0.048755520051200846
10287,ENSG00000159167.12,STC1,5261,False,True,False,False,43.8,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
10288,ENSG00000159173.20,TNNI1,8565,False,True,False,False,52.75,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
10294,ENSG00000159197.5,KCNE2,4304,False,True,False,False,43.69,0.0,0.0,0.0,0.0,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
10296,ENSG00000159200.18,RCAN1,12775,False,False,False,False,44.23,29.0,9.169706767006447e-05,18.0,5.309231310908497e-05,6.0,2.790428384173743e-05,12.0,3.177808052872794e-05
10298,ENSG00000159208.16,CIART,5540,False,True,False,False,47.53000000000001,15.0,4.742951776037817e-05,13.0,3.834444835656137e-05,21.0,9.965815657763367e-05,25.0,7.414885456703187e-05
10304,ENSG00000159224.4,GIP,716,False,True,False,False,52.52,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
10305,ENSG00000159228.13,CBR1,4801,False,False,False,False,50.62,2.0,6.323935701383756e-06,79.0,0.00024776412784239654,72.0,0.00029100181720669027,107.0,0.0002912990715133395
10310,ENSG00000159256.13,MORC3,9193,False,False,False,False,42.3,2383.0,0.010930922859841822,3143.0,0.014025219379649945,1878.0,0.009686772819345992,3149.0,0.012576175369244082
10313,ENSG00000159263.16,SIM2,10052,False,True,False,False,51.13,7.0,2.213377495484315e-05,2.0,5.899145901009441e-06,0.0,0.0,1.0,2.648173377393995e-06
10315,ENSG00000159289.6,GOLGA6A,4368,False,True,False,False,52.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10319,ENSG00000159335.19,PTMS,3140,False,False,False,False,61.84000000000001,382.0,0.0015746599896445553,52.0,0.00016517608522826437,62.0,0.00027505651215426895,72.0,0.00020126117668194362
10320,ENSG00000159337.7,PLA2G4D,5686,False,False,False,False,51.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
10321,ENSG00000159339.13,PADI4,3514,False,True,False,False,49.06,177.0,0.0007873299948222776,111.0,0.0004896291097837836,102.0,0.0005540993505716432,124.0,0.000505801115082253
10325,ENSG00000159363.19,ATP13A2,8482,False,True,False,False,57.23,22.0,6.956329271522132e-05,162.0,0.0005102761204373166,300.0,0.0012835970567199215,263.0,0.0007282476787833487
10329,ENSG00000159388.6,BTG2,4004,False,False,False,False,53.33,200.0,0.0006703371843466781,4346.0,0.02320134082867013,5154.0,0.04379378032647534,5346.0,0.030117675821101905
10330,ENSG00000159398.16,CES5A,5538,False,True,False,False,43.07,1.0,3.161967850691878e-06,3.0,8.848718851514161e-06,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
10333,ENSG00000159409.15,CELF3,11204,False,True,False,False,55.89,2.0,6.323935701383756e-06,0.0,0.0,1.0,7.972652526210693e-06,1.0,2.648173377393995e-06
10335,ENSG00000159433.12,STARD9,29999,False,True,False,False,43.51,290.0,0.0011256605548463088,626.0,0.0022859190366411584,823.0,0.0042374648176809835,848.0,0.0028997498482464246
10337,ENSG00000159450.13,TCHH,6985,False,True,False,False,51.46,5.0,1.580983925345939e-05,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
10342,ENSG00000159495.8,TGM7,2803,False,True,False,False,47.74,2.0,6.323935701383756e-06,1.0,2.9495729505047207e-06,3.0,1.195897878931604e-05,1.0,2.648173377393995e-06
10343,ENSG00000159496.15,RGL4,11802,False,False,False,False,55.36999999999999,88.0,0.0002782531708608853,54.0,0.00016517608522826437,113.0,0.0004863318040988523,90.0,0.00024363195072024755
10345,ENSG00000159527.4,PGLYRP3,2598,False,True,False,False,46.84,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
10346,ENSG00000159556.10,ISL2,3165,False,True,False,False,59.44,4.0,1.2647871402767513e-05,14.0,4.129402130706609e-05,13.0,5.580856768347486e-05,12.0,3.177808052872794e-05
10355,ENSG00000159648.13,SPMIP8,4534,False,True,False,False,50.91,40.0,0.000129640681878367,4.0,1.4747864752523603e-05,5.0,1.9931631315526734e-05,3.0,7.944520132181985e-06
10357,ENSG00000159658.15,EFCAB14,36242,False,False,False,False,40.28000000000001,739.0,0.0026623769302825616,2930.0,0.01222892945279257,2163.0,0.011361029849850239,3084.0,0.01199092905284001
10361,ENSG00000159708.18,LRRC36,8549,False,False,False,False,41.33,4.0,1.897180710415127e-05,9.0,2.6546156554542485e-05,7.0,3.1890610104842774e-05,6.0,1.588904026436397e-05
10367,ENSG00000159733.14,ZFYVE28,14039,False,True,False,False,52.52,1404.0,0.0058433165880785905,2305.0,0.010636160059520023,2281.0,0.014633803711859726,2587.0,0.011696981807949276
10368,ENSG00000159753.15,CARMIL2,13739,False,False,False,False,62.83,176.0,0.0005754781488259219,255.0,0.0007698385400817321,1002.0,0.0046321111177284125,690.0,0.002023204460329012
10369,ENSG00000159761.15,C16orf86,5081,False,True,False,False,64.35,65.0,0.00020868987814566398,9.0,2.9495729505047205e-05,6.0,2.391795757863208e-05,10.0,2.648173377393995e-05
10370,ENSG00000159763.4,PIP,578,False,True,False,False,42.19,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
10373,ENSG00000159792.10,PSKH1,5191,False,True,False,False,52.29999999999999,363.0,0.0012932448509329782,206.0,0.0006282590384575055,504.0,0.0022124110760234675,384.0,0.001096343778241114
10376,ENSG00000159860.8,TCAF2P1,2421,False,False,False,False,40.94,1.0,3.161967850691878e-06,22.0,6.784017786160858e-05,13.0,5.182224142036951e-05,21.0,5.561164092527389e-05
10377,ENSG00000159871.15,LYPD5,10895,False,False,False,False,44.7,3.0,9.485903552075634e-06,10.0,2.9495729505047205e-05,4.0,1.9931631315526734e-05,9.0,2.3833560396545954e-05
10380,ENSG00000159884.12,CCDC107,5034,False,True,False,False,52.82,358.0,0.0011857379440094544,236.0,0.0007373932376261802,189.0,0.0008012515788841745,259.0,0.0007361921989155306
10389,ENSG00000159961.3,OR3A3,4766,False,True,False,False,42.41,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
10396,ENSG00000160055.20,TMEM234,10483,False,False,False,False,51.46,124.0,0.00040789385273925225,178.0,0.000548620568793878,304.0,0.0012596790991412895,286.0,0.0007918038398408045
10403,ENSG00000160097.21,FNDC5,8610,False,False,False,False,54.01,5.0,1.580983925345939e-05,4.0,1.1798291802018883e-05,0.0,0.0,4.0,1.059269350957598e-05
10409,ENSG00000160145.16,KALRN,73226,False,True,False,False,42.77,72.0,0.0002497954602046584,110.0,0.0003716461917635948,101.0,0.00047835915157264157,114.0,0.0003522070591934013
10415,ENSG00000160182.3,TFF1,492,False,True,False,False,53.78,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
10417,ENSG00000160185.15,UBASH3A,6428,False,True,False,False,49.32,471.0,0.0016916528001201547,947.0,0.0036309243020713113,1176.0,0.006433930588652029,1245.0,0.004533672822098519
10428,ENSG00000160208.13,RRP1B,8770,False,True,False,False,47.5,1561.0,0.00606149236977633,1621.0,0.0057575663993852146,1032.0,0.004919126608671998,1632.0,0.005389032822996779
10433,ENSG00000160216.21,AGPAT3,23718,False,True,False,False,51.65,1324.0,0.005419612896085879,2194.0,0.008954903477732331,2280.0,0.013433919506665018,2661.0,0.010515896481631554
10439,ENSG00000160226.16,CFAP410,8642,False,True,False,False,60.43,141.0,0.0004553233704996304,92.0,0.000274310284396939,454.0,0.0019014776275012503,306.0,0.0008394709606338965
10449,ENSG00000160294.11,MCM3AP,13169,False,False,False,False,47.4,219.0,0.0007209286699577483,1591.0,0.005707423659226635,1808.0,0.009104769184932611,2011.0,0.006736953072090323
10451,ENSG00000160299.19,PCNT,27152,False,False,False,False,51.58,1160.0,0.004629120933412909,2787.0,0.012143391837227934,2554.0,0.015714098129161275,3166.0,0.013481850664312829
10455,ENSG00000160318.6,CLDND2,1705,False,True,False,False,66.05,1.0,3.161967850691878e-06,2.0,5.899145901009441e-06,31.0,0.00012357611415626574,18.0,4.766712079309191e-05
10456,ENSG00000160321.16,ZNF208,12909,False,True,False,False,38.16,264.0,0.0010149916800720929,343.0,0.001203425763805926,194.0,0.0009048960617249136,330.0,0.00105397300420281
10465,ENSG00000160360.13,GPSM1,7762,False,True,False,False,66.05,16.0,5.059148561107005e-05,27.0,8.258804261413218e-05,128.0,0.0005580856768347486,89.0,0.0002515764708524295
10467,ENSG00000160396.9,HIPK4,2446,False,True,False,False,53.95,0.0,0.0,3.0,8.848718851514161e-06,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
10468,ENSG00000160401.15,CFAP157,8374,False,True,False,False,57.75,0.0,0.0,1.0,2.9495729505047207e-06,7.0,2.790428384173743e-05,7.0,1.8537213641757967e-05
10472,ENSG00000160439.16,RDH13,18914,False,False,False,False,52.13,151.0,0.000518562727513468,121.0,0.00036574704586258536,125.0,0.0005222087404668004,144.0,0.0003892814864769173
10476,ENSG00000160460.17,SPTBN4,16663,False,True,False,False,51.04999999999999,108.0,0.000388922045635101,106.0,0.0003509991811100618,107.0,0.0004943044566250629,134.0,0.0003945778332317053
10477,ENSG00000160469.17,BRSK1,5571,False,True,False,False,54.43,20.0,7.588722841660508e-05,20.0,6.489060491110386e-05,27.0,0.00011161713536694972,25.0,6.620433443484988e-05
10478,ENSG00000160471.13,COX6B2,7917,False,True,False,False,59.73,26.0,9.169706767006447e-05,11.0,3.244530245555193e-05,9.0,3.587693636794812e-05,11.0,2.912990715133394e-05
10480,ENSG00000160505.16,NLRP4,6683,False,True,False,False,42.95,2.0,6.323935701383756e-06,2.0,8.848718851514161e-06,5.0,2.391795757863208e-05,3.0,1.3240866886969976e-05
10486,ENSG00000160588.10,MPZL3,6272,False,True,False,False,40.95,2364.0,0.012837589473809025,2545.0,0.012700861124873326,2176.0,0.013728907650134814,2749.0,0.012978697722607969
10489,ENSG00000160606.11,TLCD1,2480,False,True,False,False,60.34,11.0,3.478164635761066e-05,9.0,2.9495729505047205e-05,12.0,4.783591515726416e-05,13.0,3.707442728351593e-05
10494,ENSG00000160679.14,CHTOP,10541,False,True,False,False,44.38,786.0,0.0027351021908484743,1096.0,0.0036486217397743393,1405.0,0.006637233228070402,1458.0,0.004565450902627248
10495,ENSG00000160683.5,CXCR5,4293,False,True,False,False,54.2,70.0,0.00023714758880189087,323.0,0.0011444343047958315,411.0,0.002240315359865205,415.0,0.0014379581439249395
10504,ENSG00000160716.6,CHRNB2,11114,False,True,False,False,54.67999999999999,6.0,1.897180710415127e-05,2.0,5.899145901009441e-06,4.0,1.5945305052421387e-05,1.0,2.648173377393995e-06
10515,ENSG00000160791.14,CCR5,4650,False,True,False,False,43.64,1.0,3.161967850691878e-06,51.0,0.0001563273663767502,75.0,0.00031491977478532236,75.0,0.00022244656370109557
10522,ENSG00000160818.17,GPATCH4,10371,False,False,False,False,48.5,278.0,0.0009359424838047959,614.0,0.002023407044046238,443.0,0.0018935049749750396,689.0,0.002031148980461194
10532,ENSG00000160886.13,LY6K,7717,False,True,False,False,54.4,0.0,0.0,2.0,8.848718851514161e-06,0.0,0.0,1.0,2.648173377393995e-06
10551,ENSG00000161010.16,MRNIP,16424,False,False,False,False,49.4,551.0,0.0020805748457552557,615.0,0.0019998104604422003,975.0,0.004496576024782831,972.0,0.0029262315820203647
10565,ENSG00000161132.6,PRODHLP,1240,False,False,False,False,57.9,36.0,0.00012015477832629136,4.0,1.1798291802018883e-05,12.0,5.580856768347486e-05,5.0,1.3240866886969976e-05
10568,ENSG00000161180.11,CCDC116,4033,False,True,False,False,59.69,4.0,1.2647871402767513e-05,1.0,2.9495729505047207e-06,11.0,4.384958889415881e-05,5.0,1.3240866886969976e-05
10575,ENSG00000161265.15,U2AF1L4,12522,False,False,False,False,55.84,212.0,0.0006893089914508294,15.0,4.424359425757081e-05,43.0,0.00017539835557663525,35.0,9.798241496357782e-05
10583,ENSG00000161395.14,PGAP3,6957,False,True,False,False,51.61000000000001,180.0,0.0005912879880793811,71.0,0.00023006669013936822,182.0,0.000769360968779332,137.0,0.0003892814864769173
10584,ENSG00000161405.18,IKZF3,30803,False,True,False,False,40.52,2189.0,0.010905627117036288,3105.0,0.015797912722903283,2574.0,0.015243711630114846,3376.0,0.01572220534158815
10590,ENSG00000161544.10,CYGB,4213,False,True,False,False,56.15,8.0,2.5295742805535025e-05,11.0,3.5394875406056645e-05,33.0,0.00014749407173489783,23.0,6.885250781224387e-05
10595,ENSG00000161609.10,KASH5,8594,False,False,False,False,53.53,3.0,9.485903552075634e-06,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
10596,ENSG00000161610.1,HCRT,577,False,True,False,False,61.09,11.0,3.478164635761066e-05,0.0,0.0,2.0,7.972652526210693e-06,0.0,0.0
10602,ENSG00000161643.13,SIGLEC16,3876,False,False,False,False,58.14,7.0,2.5295742805535025e-05,5.0,1.4747864752523603e-05,2.0,7.972652526210693e-06,4.0,1.059269350957598e-05
10608,ENSG00000161664.7,ASB16,4002,False,True,False,False,54.16,0.0,0.0,17.0,5.0142740158580254e-05,11.0,4.384958889415881e-05,10.0,2.648173377393995e-05
10609,ENSG00000161671.17,EMC10,14939,False,False,False,False,57.11,848.0,0.002978573715351749,796.0,0.002660514801355258,950.0,0.004372999910626565,1056.0,0.003193697093137158
10613,ENSG00000161692.18,DBF4B,10988,False,True,False,False,47.89,58.0,0.00020552791029497208,72.0,0.00023006669013936822,112.0,0.00047437282530953624,106.0,0.00031513263190988545
10620,ENSG00000161835.11,TAMALIN,5870,False,True,False,False,58.64,1848.0,0.00959657242684985,1837.0,0.007320840063152716,3234.0,0.02419301409078635,2866.0,0.012962808682343606
10625,ENSG00000161888.12,SPC24,4978,False,True,False,False,53.53000000000001,17.0,5.69154213124538e-05,17.0,5.309231310908497e-05,23.0,9.567183031452831e-05,20.0,5.561164092527389e-05
10628,ENSG00000161905.13,ALOX15,5081,False,True,False,False,54.64000000000001,23.0,7.588722841660508e-05,3.0,8.848718851514161e-06,5.0,1.9931631315526734e-05,3.0,7.944520132181985e-06
10630,ENSG00000161912.19,ADCY10P1,3848,False,False,False,False,40.57,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
10634,ENSG00000161929.15,SCIMP,5428,False,True,False,False,48.47,31.0,9.802100337144822e-05,227.0,0.000814082134339303,192.0,0.0009288140193035458,247.0,0.0007944520132181984
10635,ENSG00000161939.19,RNASEK-C17orf49,3608,False,False,False,False,57.47,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
10638,ENSG00000161955.17,TNFSF13,8648,False,True,False,False,57.400000000000006,3.0,9.485903552075634e-06,12.0,3.5394875406056645e-05,11.0,4.384958889415881e-05,12.0,3.177808052872794e-05
10645,ENSG00000161981.11,SNRNP25,4266,False,True,False,False,54.76,561.0,0.0019793918745331157,55.0,0.00016812565817876906,33.0,0.00013952141920868714,52.0,0.00014035318900188173
10650,ENSG00000162006.10,MSLNL,2907,False,True,False,False,61.12,1.0,3.161967850691878e-06,2.0,5.899145901009441e-06,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
10653,ENSG00000162039.19,MEIOB,3864,False,True,False,False,43.830000000000005,7.0,2.213377495484315e-05,2.0,5.899145901009441e-06,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
10674,ENSG00000162194.13,LBHD1,8785,False,True,False,False,52.45,19.0,6.640132486452943e-05,82.0,0.0002448145548918918,193.0,0.0008331421889890174,168.0,0.0004634303410439492
10696,ENSG00000162383.13,SLC1A7,10782,False,True,False,False,53.18,8.0,2.5295742805535025e-05,6.0,1.7697437703028322e-05,14.0,6.378122020968555e-05,12.0,3.177808052872794e-05
10702,ENSG00000162398.12,CIMAP2,1777,False,True,False,False,47.08,55.0,0.00020552791029497208,81.0,0.0002684111384959296,101.0,0.0004584275202571148,118.0,0.0003707442728351593
10703,ENSG00000162399.9,BSND,9761,False,True,False,False,51.71,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
10708,ENSG00000162413.17,KLHL21,11636,False,True,False,False,54.46,435.0,0.0014766389862731072,368.0,0.0011532830236473458,945.0,0.0045204939823614634,773.0,0.0022906699714458057
10712,ENSG00000162430.18,SELENON,5256,False,True,False,False,56.75,39.0,0.00012331674617698324,33.0,9.733590736665577e-05,127.0,0.0005341677192561165,87.0,0.00024628012409764154
10716,ENSG00000162438.12,CTRC,3841,False,True,False,False,51.84,98.0,0.0003857600777844091,94.0,0.0003008564409514815,161.0,0.0007414566849375945,157.0,0.00047402303455352515
10719,ENSG00000162456.10,KNCN,6162,False,True,False,False,56.78,0.0,0.0,1.0,2.9495729505047207e-06,5.0,1.9931631315526734e-05,4.0,1.059269350957598e-05
10726,ENSG00000162494.6,LRRC38,2168,False,True,False,False,50.14,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
10728,ENSG00000162510.6,MATN1,5435,False,True,False,False,56.37,31.0,0.00010750690692352387,50.0,0.00015337779342624547,55.0,0.00024316590204942614,66.0,0.00018272396304018566
10733,ENSG00000162521.19,RBBP4,14531,False,True,False,False,42.94,1642.0,0.006504167868873193,2785.0,0.011143486607006835,1763.0,0.008650327990938601,2814.0,0.010227245583495609
10735,ENSG00000162526.7,TSSK3,2280,False,False,False,False,54.7,66.0,0.00022449971739912334,17.0,5.0142740158580254e-05,36.0,0.00014350774547179247,28.0,7.414885456703187e-05
10742,ENSG00000162572.21,SCNN1D,7217,False,True,False,False,65.93,21.0,6.640132486452943e-05,9.0,2.6546156554542485e-05,65.0,0.00027107018589116356,43.0,0.00011651962860533577
10746,ENSG00000162592.10,CCDC27,5688,False,False,False,False,53.23,4.0,1.580983925345939e-05,0.0,0.0,4.0,1.5945305052421387e-05,2.0,5.29634675478799e-06
10747,ENSG00000162594.17,IL23R,10165,False,False,False,False,39.96,12.0,4.1105582058994414e-05,131.0,0.000507326547486812,96.0,0.0005022771091512737,149.0,0.000545523715743163
10759,ENSG00000162620.16,LRRIQ3,12273,False,True,False,False,34.0,32.0,0.00011066887477421574,25.0,8.553761556463689e-05,17.0,7.574019899900159e-05,26.0,7.414885456703187e-05
10760,ENSG00000162621.7,LRRC53,4358,False,True,False,False,37.58,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,4.0,1.059269350957598e-05
10768,ENSG00000162641.20,AKNAD1,8555,False,False,False,False,41.11,3.0,1.2647871402767513e-05,7.0,2.0647010653533046e-05,6.0,2.391795757863208e-05,10.0,2.648173377393995e-05
10775,ENSG00000162669.16,HFM1,7461,False,False,False,False,37.16,8.0,2.5295742805535025e-05,12.0,3.834444835656137e-05,270.0,0.0011081987011432864,113.0,0.00030453993840030944
10779,ENSG00000162687.19,KCNT2,14712,False,True,False,False,33.86,2.0,6.323935701383756e-06,11.0,3.244530245555193e-05,7.0,2.790428384173743e-05,10.0,2.912990715133394e-05
10784,ENSG00000162699.5,DNAJA1P5,943,False,False,False,False,38.92,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,0.0,0.0
10786,ENSG00000162704.16,ARPC5,14361,False,True,False,False,38.43,3221.0,0.017400309082357405,1800.0,0.007014084476300225,842.0,0.0038029552550025007,1744.0,0.005998112699797399
10790,ENSG00000162722.9,TRIM58,5170,False,True,False,False,43.73,22.0,7.588722841660508e-05,11.0,3.244530245555193e-05,26.0,0.00012357611415626574,23.0,6.355616105745588e-05
10791,ENSG00000162723.10,SLAMF9,1618,False,False,False,False,51.42,0.0,0.0,5.0,1.4747864752523603e-05,6.0,2.391795757863208e-05,8.0,2.118538701915196e-05
