,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
14832,ENSG00000180423.5,HARBI1,1979.0,48.8652391786628,False,True,False,False,False,False,893.0,1.0639059124345339e-05,193.0,4.739236372655545e-06,132.0,3.7696311286843625e-06,212.0,3.926453984771257e-06
14833,ENSG00000180424.7,DEFB123,354.0,47.175141242937855,False,True,False,False,False,False,1.0,1.1128722933415626e-08,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,0.0,0.0
14834,ENSG00000180425.11,C11orf71,1316.0,46.337454297577,False,True,False,False,False,False,709.0,8.135096464326823e-06,86.0,2.0119399695235805e-06,50.0,1.394247129787367e-06,106.0,1.9032156869415262e-06
14835,ENSG00000180432.6,CYP8B1,2792.0,53.543251233330594,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
14839,ENSG00000180440.5,SERTM1,3099.0,39.8838334946757,False,True,False,False,False,False,6.0,6.677233760049375e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
14840,ENSG00000180447.7,GAS1,3145.0,59.68203497615262,False,True,False,False,False,False,308.0,3.4832902781590913e-06,57.0,1.2965835359151963e-06,84.0,2.2462870424352023e-06,91.0,1.5774400288164e-06
14841,ENSG00000180448.12,ARHGAP45,3812.5,65.82417457546998,False,True,False,False,False,False,190.0,2.1367148032158e-06,1085.0,3.239223350932965e-05,2404.0,0.00012648919794126502,2262.0,7.072760998769186e-05
14842,ENSG00000180458.2,ENSG00000180458.2,3267.0,40.03673094582185,True,False,False,False,False,False,2.0,2.2257445866831252e-08,5.0,1.1177444275131003e-07,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
14844,ENSG00000180479.16,ZNF571,2356.0,39.436619718309856,False,True,False,False,False,False,168.0,1.8696254528138253e-06,523.0,1.5871970870686025e-05,370.0,1.182528121190026e-05,603.0,1.453988200474247e-05
14845,ENSG00000180481.12,GLIPR1L2,1729.0,39.039907460960094,False,True,False,False,False,False,1.0,1.1128722933415626e-08,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
14846,ENSG00000180483.7,DEFB119,464.0,49.6,False,True,False,False,False,False,2.0,2.2257445866831252e-08,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,3.0,5.143826180923044e-08
14847,ENSG00000180488.18,MIGA1,3086.0,39.58418263350999,False,True,False,False,False,False,1644.0,2.0321048076416933e-05,2099.0,8.443441405433959e-05,1535.0,6.653657136040823e-05,2371.0,7.762033707012873e-05
14848,ENSG00000180509.14,KCNE1,3103.0,50.5276225946617,False,True,False,False,False,False,242.0,2.92685413148831e-06,163.0,4.1580092703487326e-06,135.0,4.131102606777384e-06,199.0,3.875015722962026e-06
14849,ENSG00000180525.15,DIP2C-AS1,2251.0,49.30715935334873,True,False,False,False,False,False,22.0,2.448319045351438e-07,63.0,1.5201324214178164e-06,63.0,1.6524410427109534e-06,81.0,1.4574174179281958e-06
14850,ENSG00000180530.11,NRIP1,720.0,42.083333333333336,False,True,False,False,False,False,4603.0,7.279297670747162e-05,3552.0,0.00020365303469288687,2536.0,0.0001445369524546237,3801.0,0.00017842218412895066
14851,ENSG00000180532.12,ZSCAN4,2246.0,41.62956366874443,False,True,False,False,False,False,20.0,2.3370318160172816e-07,18.0,4.0238799390471607e-07,16.0,4.38929651970097e-07,17.0,2.9148348358563916e-07
14852,ENSG00000180535.5,BHLHA15,3197.0,63.0901287553648,False,True,False,False,False,False,1.0,1.1128722933415626e-08,2.0,4.470977710052401e-08,7.0,1.8073573904651054e-07,7.0,1.2002261088820436e-07
14853,ENSG00000180537.14,RNF182,3321.0,42.28975066421418,False,True,False,False,False,False,381.0,4.473746619233082e-06,417.0,1.1311573606432574e-05,250.0,7.797456170292312e-06,453.0,9.773269743753783e-06
14854,ENSG00000180539.8,LINC02908,851.0,62.34452736318408,True,False,False,False,False,False,28.0,3.227329650690532e-07,28.0,6.259368794073361e-07,20.0,5.422072171395316e-07,39.0,6.686974035199957e-07
14855,ENSG00000180543.5,TSPYL5,4441.0,49.696014411168655,False,True,False,False,False,False,635.0,7.367214581921145e-06,278.0,7.13120944753358e-06,555.0,1.892561381729889e-05,555.0,1.1899384565201975e-05
14856,ENSG00000180549.9,FUT7,1792.5,65.33136776734608,False,True,False,False,False,False,62.0,7.45624436538847e-07,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
14857,ENSG00000180573.10,H2AC6,1462.0,41.96642685851319,False,True,False,False,False,False,1440.0,1.8952215155606812e-05,126.0,3.040264842835633e-06,492.0,1.5155982688614526e-05,414.0,8.144391453128152e-06
14858,ENSG00000180574.4,EIF2S3B,2389.0,42.23661391719055,False,True,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
14860,ENSG00000180592.17,SKIDA1,2059.5,46.79868397934531,False,True,False,False,False,False,356.0,4.050855147763288e-06,107.0,2.5484572947298685e-06,151.0,4.595851650039839e-06,164.0,3.1377339703630568e-06
14861,ENSG00000180596.10,H2BC4,1265.0,47.496206373292864,False,True,False,False,False,False,3331.0,4.8721549002493616e-05,474.0,1.3725901569860871e-05,756.0,2.752347111765432e-05,813.0,1.930649426573116e-05
14862,ENSG00000180610.10,ZBTB12BP,1122.0,60.60606060606061,False,False,False,False,False,True,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
14863,ENSG00000180611.7,MB21D2,3063.0,43.84590270976167,False,True,False,False,False,False,90.0,1.012713786940822e-06,197.0,5.208689032211047e-06,164.0,4.931503736840502e-06,254.0,5.315287053620479e-06
14865,ENSG00000180616.9,SSTR2,4107.5,54.06961613532856,False,True,False,False,False,False,56.0,6.343372072046907e-07,109.0,2.5261024061796064e-06,9.0,2.581939129235865e-07,82.0,1.4059791561189653e-06
14866,ENSG00000180626.11,ZNF594,3846.5,43.37384788271039,False,True,False,False,False,False,379.0,4.384716835765757e-06,653.0,1.8800461270770345e-05,577.0,1.9880931295116158e-05,858.0,1.9803730796553717e-05
14867,ENSG00000180628.16,PCGF5,3783.0,35.15216060717346,False,True,False,False,False,False,2932.0,3.9328906846690826e-05,1945.0,8.043288900384269e-05,1394.0,5.842928249460762e-05,2214.0,7.329952307815337e-05
14868,ENSG00000180638.20,SLC47A2,2139.0,55.57986870897156,False,True,False,False,False,False,67.0,8.012680512059251e-07,11.0,2.4590377405288204e-07,7.0,1.8073573904651054e-07,13.0,2.2289913450666522e-07
14869,ENSG00000180644.9,PRF1,2500.0,59.41198930889653,False,True,False,False,False,False,58.0,6.454659301381064e-07,6.0,1.3412933130157203e-07,5.0,1.2909695646179324e-07,8.0,1.3716869815794784e-07
14871,ENSG00000180660.10,MAB21L1,2901.0,45.08962383236557,False,True,False,False,False,False,24.0,2.7821807333539065e-07,6.0,1.3412933130157203e-07,10.0,2.581939129235865e-07,11.0,1.8860695996717827e-07
14872,ENSG00000180662.8,RPL21P8,535.0,42.99065420560748,False,False,False,True,False,True,0.0,0.0,2.0,4.470977710052401e-08,0.0,0.0,0.0,0.0
14874,ENSG00000180667.11,YOD1,6343.5,36.57627725721518,False,True,False,False,False,False,63.0,7.011095448051845e-07,109.0,2.6825866260314405e-06,105.0,2.995049389913603e-06,167.0,3.2063183194420307e-06
14875,ENSG00000180673.9,EXOC5P1,1969.0,38.039614017267645,False,False,False,False,False,True,0.0,0.0,6.0,1.3412933130157203e-07,1.0,2.5819391292358646e-08,8.0,1.3716869815794784e-07
14876,ENSG00000180694.15,TMEM64,1023.5,42.535148770542094,False,True,False,False,False,False,114.0,1.279803137342797e-06,141.0,3.621491945142445e-06,99.0,2.7368554769900166e-06,167.0,3.2063183194420307e-06
14877,ENSG00000180697.9,C3orf22,1364.5,58.5823578466561,False,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
14878,ENSG00000180708.6,OR10K2,3023.0,40.88653655309295,False,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
14879,ENSG00000180712.6,LINC02363,529.0,50.66079295154186,True,False,False,False,False,False,1788.0,2.328128837670549e-05,1653.0,6.82494747439499e-05,1611.0,8.027248752794303e-05,2017.0,7.247651088920568e-05
14881,ENSG00000180720.9,CHRM4,3044.0,61.63204747774481,False,True,False,False,False,False,40.0,4.4514891733662506e-07,21.0,4.694526595555021e-07,59.0,1.6008022601262362e-06,46.0,8.058661016779435e-07
14884,ENSG00000180739.15,S1PR5,2191.0,60.97672295755363,False,True,False,False,False,False,4.0,4.4514891733662504e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
14885,ENSG00000180745.6,CLRN3,1134.0,42.85714285714285,False,True,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
14887,ENSG00000180758.13,GPR157,2817.5,56.17284492598381,False,True,False,False,False,False,43.0,4.785350861368719e-07,57.0,1.3636482015659823e-06,38.0,1.0585950429867046e-06,66.0,1.217372196151787e-06
14889,ENSG00000180767.11,CHST13,1917.0,68.96191966614502,False,True,False,False,False,False,2.0,2.2257445866831252e-08,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
14890,ENSG00000180769.10,WDFY3-AS2,2983.0,36.77437803831856,True,False,False,False,False,False,708.0,8.34654220006172e-06,196.0,4.873365703957117e-06,127.0,3.82126991126908e-06,238.0,4.646589650100483e-06
14893,ENSG00000180773.16,SLC36A4,1859.0,38.51992261556393,False,True,False,False,False,False,1113.0,1.3187536676097518e-05,706.0,2.1594822339553098e-05,389.0,1.2290030255162717e-05,729.0,1.7231817706092197e-05
14894,ENSG00000180776.18,ZDHHC20,1970.0,38.79396984924623,False,True,False,False,False,False,1046.0,1.2408526070758423e-05,3776.0,0.00021608235272683253,2621.0,0.0001465508649754277,4014.0,0.00018937853389431672
14895,ENSG00000180777.16,ANKRD30B,4529.0,39.67485968647184,False,True,False,False,False,False,2.0,2.2257445866831252e-08,10.0,2.2354888550262005e-07,5.0,1.2909695646179324e-07,9.0,1.714608726974348e-07
14896,ENSG00000180785.10,OR51E1,2996.0,41.87196175234868,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
14897,ENSG00000180787.7,ZFP3,5003.0,42.374369415471264,False,True,False,False,False,False,11.0,1.335446752009875e-07,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,7.0,1.3716869815794784e-07
14898,ENSG00000180801.14,ARSJ,1902.0,51.905389847707895,False,True,False,False,False,False,2.0,3.3386168800246877e-08,2.0,4.470977710052401e-08,6.0,1.549163477541519e-07,4.0,6.858434907897392e-08
14900,ENSG00000180806.5,HOXC9,1474.0,55.74750830564784,False,True,False,False,False,False,5.0,5.564361466707813e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
14901,ENSG00000180815.16,MAP3K15,4697.0,51.76056338028169,False,True,False,False,False,False,252.0,2.92685413148831e-06,421.0,1.1356283383533098e-05,186.0,5.525349736564751e-06,399.0,8.453021023983536e-06
14902,ENSG00000180817.13,PPA1,992.0,41.92245557350566,False,True,False,False,False,False,9991.0,0.0002710400470433376,1453.0,5.1103275225898944e-05,635.0,2.2101398946259004e-05,1407.0,3.9007348538666415e-05
14904,ENSG00000180822.13,PSMG4,824.0,53.2484076433121,False,True,False,False,False,False,4322.0,6.334469093700174e-05,1235.0,4.128947915233392e-05,1648.0,7.412747240036168e-05,1806.0,5.534756970673195e-05
14906,ENSG00000180834.9,MAP6D1,890.0,57.77777777777777,False,True,False,False,False,False,2.0,2.2257445866831252e-08,2.0,4.470977710052401e-08,20.0,5.16387825847173e-07,21.0,3.6006783266461306e-07
14907,ENSG00000180846.9,CSNK1G2-AS1,1288.0,62.65527950310559,True,False,False,False,False,False,6.0,6.677233760049375e-08,7.0,1.7883910840209604e-07,6.0,1.549163477541519e-07,8.0,1.3716869815794784e-07
14908,ENSG00000180855.16,ZNF443,1686.5,42.1820345899728,False,True,False,False,False,False,131.0,1.4801201501442784e-06,87.0,2.0119399695235805e-06,142.0,3.82126991126908e-06,169.0,3.0348574467445957e-06
14909,ENSG00000180861.9,LINC01559,683.0,44.14556962025317,True,False,False,False,False,False,2.0,2.2257445866831252e-08,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
14910,ENSG00000180867.12,PDIA3P1,1510.0,45.62913907284768,False,False,False,False,False,True,13.0,1.4467339813440314e-07,172.0,4.1580092703487326e-06,55.0,1.4458859123720843e-06,149.0,2.777666137698444e-06
14911,ENSG00000180869.4,LINC01555,2884.0,43.75866851595007,True,False,False,False,False,False,3.0,3.3386168800246877e-08,5.0,1.1177444275131003e-07,0.0,0.0,5.0,8.57304363487174e-08
14912,ENSG00000180871.9,CXCR2,1622.0,50.5982905982906,False,True,False,False,False,False,64.0,7.233669906720158e-07,16.0,4.0238799390471607e-07,15.0,3.872908693853797e-07,20.0,3.6006783266461306e-07
14914,ENSG00000180875.6,GREM2,3368.0,50.80166270783848,False,True,False,False,False,False,78.0,8.902978346732501e-07,66.0,1.5648421985183403e-06,39.0,1.110233825571422e-06,66.0,1.3202487197702478e-06
14915,ENSG00000180878.3,C11orf42,1154.0,59.96533795493934,False,True,False,False,False,False,4.0,4.4514891733662504e-08,6.0,1.5648421985183402e-07,0.0,0.0,2.0,5.143826180923044e-08
14916,ENSG00000180879.15,SSR4,723.0,59.842592452315664,False,True,False,False,False,False,11320.0,0.0003617613963965418,108.0,2.5037475176293444e-06,435.0,1.4200665210797256e-05,361.0,7.149918391483031e-06
14917,ENSG00000180881.22,CAPS2,2984.0,34.697709350356746,False,True,False,False,False,False,8.0,8.902978346732501e-08,6.0,1.3412933130157203e-07,5.0,1.2909695646179324e-07,7.0,1.2002261088820436e-07
14918,ENSG00000180884.11,ZNF792,2881.0,51.352015732546704,False,True,False,False,False,False,161.0,1.8028531152133316e-06,89.0,2.2131339664759383e-06,423.0,1.3064611993933475e-05,339.0,6.669827947930213e-06
14919,ENSG00000180891.14,CUEDC1,2486.0,62.370449109752855,False,True,False,False,False,False,314.0,3.8616668578952225e-06,163.0,4.180364158898995e-06,190.0,5.499530345272392e-06,238.0,4.698027911909713e-06
14920,ENSG00000180900.21,SCRIB,5125.5,67.43173298597864,False,True,False,False,False,False,677.0,7.81236349925777e-06,702.0,1.9448753038727943e-05,2758.0,0.00014944263680017185,2327.0,7.293945524548877e-05
14921,ENSG00000180901.11,KCTD2,815.0,54.49469570072585,False,True,False,False,False,False,645.0,7.478501811255301e-06,629.0,1.750387773485515e-05,581.0,1.8951433208591248e-05,813.0,1.798624554596091e-05
14922,ENSG00000180902.19,D2HGDH,2407.5,66.55651140114459,False,True,False,False,False,False,1403.0,1.7026946088125908e-05,1891.0,7.003786582797086e-05,2874.0,0.00017353212887594247,2997.0,0.00011335278294027415
14923,ENSG00000180909.2,OR52B1P,909.0,46.754675467546754,False,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
14926,ENSG00000180914.12,OXTR,2491.0,57.31642905108735,False,True,False,False,False,False,122.0,1.3688329208101221e-06,316.0,8.181889209395894e-06,202.0,5.91264060595013e-06,371.0,7.2013566532922615e-06
14927,ENSG00000180917.19,CMTR2,4006.0,39.24599116116891,False,True,False,False,False,False,1536.0,1.890770026387315e-05,842.0,2.5037475176293445e-05,598.0,2.0939526338102863e-05,966.0,2.3764476955864464e-05
14929,ENSG00000180921.8,FAM83H,5231.0,67.62478321215127,False,True,False,False,False,False,2.0,2.2257445866831252e-08,2.0,4.470977710052401e-08,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
14931,ENSG00000180929.6,GPR62,2119.0,65.6441717791411,False,True,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
14932,ENSG00000180934.7,OR56A1,6096.0,41.56824146981627,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
14933,ENSG00000180938.7,ZNF572,3438.5,39.50797202425469,False,True,False,False,False,False,125.0,1.4133478125437847e-06,107.0,2.8167159573330125e-06,140.0,3.7696311286843625e-06,171.0,3.2749026685210046e-06
14934,ENSG00000180953.11,ST20,694.0,37.74900398406375,True,False,False,False,False,False,1683.0,2.0588137426818908e-05,32.0,7.377113221586461e-07,63.0,1.7298992165880294e-06,75.0,1.354540894309735e-06
14935,ENSG00000180957.19,PITPNB,776.0,40.63972993410769,False,True,False,False,False,False,5445.0,8.502344321129538e-05,3143.0,0.00015322040612349578,2515.0,0.0001370493289798397,3505.0,0.00014702769833805032
14936,ENSG00000180964.18,TCEAL8,1223.0,39.80061349693251,False,True,False,False,False,False,4213.0,5.879304325723475e-05,282.0,7.175919224634104e-06,141.0,4.079463824192667e-06,298.0,5.846815758982526e-06
14937,ENSG00000180974.5,OR52E4,2947.0,39.63352561927384,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,0.0,0.0
14938,ENSG00000180979.11,LRRC57,2324.0,45.53385957623598,False,True,False,False,False,False,1284.0,1.5513439769181383e-05,359.0,9.545537410961877e-06,287.0,8.184747039677691e-06,449.0,8.984549729345584e-06
14939,ENSG00000180988.4,OR52N2,1333.0,46.1139896373057,False,True,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
14940,ENSG00000180992.8,MRPL14,834.5,54.00254108194821,False,True,False,True,False,False,9264.0,0.00020314370842656885,504.0,1.3971805343913753e-05,361.0,1.1360532168637805e-05,572.0,1.2722396754149662e-05
14941,ENSG00000180998.13,GPR137C,2808.0,40.40476190476191,False,True,False,False,False,False,1821.0,2.4316259609513143e-05,1639.0,6.458327302170693e-05,1017.0,3.9400391112139293e-05,1778.0,5.512467057222529e-05
14942,ENSG00000180999.11,C1orf105,589.0,42.20647773279352,False,True,False,False,False,False,2.0,2.2257445866831252e-08,14.0,3.3532332825393006e-07,24.0,6.454847823089662e-07,29.0,4.972365308225609e-07
14944,ENSG00000181004.10,BBS12,3238.0,41.35820460507141,False,True,False,False,False,False,195.0,2.181229694949463e-06,41.0,9.389053191110042e-07,36.0,9.5531747781727e-07,52.0,8.915965380266609e-07
14945,ENSG00000181007.10,ZFP82,2830.5,41.60739213016774,False,True,False,False,False,False,2452.0,3.19060486501026e-05,1599.0,6.0157005088755054e-05,1100.0,4.293764771919243e-05,1748.0,5.3495792281599656e-05
14946,ENSG00000181009.5,OR52N5,1906.0,40.56972927659018,False,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
14947,ENSG00000181016.10,LSMEM1,1258.5,40.055012129579794,False,True,False,False,False,False,3.0,3.3386168800246877e-08,32.0,8.047759878094321e-07,15.0,3.872908693853797e-07,39.0,6.858434907897392e-07
14948,ENSG00000181017.7,OR56B2,4068.0,35.74237954768928,False,True,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
14949,ENSG00000181019.13,NQO1,924.0,48.23529411764706,False,True,False,False,False,False,1109.0,1.3365596243032167e-05,134.0,3.4202979481900868e-06,77.0,2.0397319120963333e-06,140.0,2.691935701349726e-06
14950,ENSG00000181023.8,OR56B1,2076.0,41.32947976878613,False,True,False,False,False,False,0.0,0.0,3.0,8.941955420104802e-08,3.0,7.745817387707595e-08,5.0,8.57304363487174e-08
14951,ENSG00000181026.16,AEN,3101.0,55.466539519057584,False,True,False,False,False,False,1763.0,2.2046000131096355e-05,667.0,1.8576912385267726e-05,915.0,3.3926680158159266e-05,1019.0,2.4553196970272663e-05
14952,ENSG00000181027.12,FKRP,592.0,62.038664323374334,False,True,False,False,False,False,664.0,7.73446243872386e-06,942.0,2.8033030242028554e-05,927.0,3.55274824182855e-05,1175.0,3.0485743165603906e-05
14953,ENSG00000181029.10,TRAPPC5,765.0,67.30506155950752,False,True,False,False,False,False,391.0,4.418103004566004e-06,58.0,1.3636482015659823e-06,78.0,2.2979258250199197e-06,94.0,1.8174852505928087e-06
14954,ENSG00000181031.17,RPH3AL,2420.0,59.44788703778951,False,True,False,False,False,False,55.0,6.120797613378594e-07,157.0,3.934460384846113e-06,231.0,7.539262257368725e-06,251.0,5.555332275396888e-06
