,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
25250,ENSMUSG00000038462.4,Uqcrfs1,1363,False,True,False,False,41.46
25251,ENSMUSG00000038463.9,Olfml2b,3095,False,True,False,False,49.15
25252,ENSMUSG00000038467.16,Chmp4b,3317,False,False,False,False,46.830000000000005
25255,ENSMUSG00000038473.15,Nos1ap,10699,False,False,False,False,45.04
25258,ENSMUSG00000038481.14,Cdk19,12883,False,False,False,False,41.91
25261,ENSMUSG00000038482.12,Tfdp1,6688,False,True,False,False,49.65
25264,ENSMUSG00000038485.7,Socs7,8379,False,True,False,False,46.84
25266,ENSMUSG00000038486.10,Sv2a,5194,False,True,False,False,51.12
25269,ENSMUSG00000038489.9,Polr2l,1650,False,True,False,False,50.96
25270,ENSMUSG00000038491.11,Cdk19os,1124,True,False,False,False,61.9
25271,ENSMUSG00000038495.15,Otud7b,10009,False,True,False,False,41.8
25273,ENSMUSG00000038496.17,Slc19a3,4783,False,True,False,False,41.49
25275,ENSMUSG00000038497.8,Tmco3,11934,False,False,False,False,47.58
25278,ENSMUSG00000038498.5,Catsper1,2741,False,True,False,False,49.58
25279,ENSMUSG00000038500.16,Prr3,5704,False,True,False,False,50.1
25281,ENSMUSG00000038502.18,Ptov1,8792,False,False,False,False,60.25
25285,ENSMUSG00000038503.16,Mesd,6820,False,False,False,False,45.52
25289,ENSMUSG00000038506.14,Dcun1d2,10740,False,True,False,False,45.93
25293,ENSMUSG00000038507.7,Parp12,4240,False,True,False,False,42.97
25295,ENSMUSG00000038508.8,Gdf15,2925,False,True,False,False,58.39
25296,ENSMUSG00000038510.13,Rpf2,3116,False,True,False,False,43.28
25298,ENSMUSG00000038515.11,Grtp1,5883,False,False,False,False,50.33
25301,ENSMUSG00000038517.16,Tbkbp1,8753,False,True,False,False,56.99
25303,ENSMUSG00000038518.16,Jarid2,16683,False,False,False,False,42.22
25307,ENSMUSG00000038520.16,Tbc1d17,13350,False,True,False,False,55.13
25310,ENSMUSG00000038521.18,C1s1,5114,False,True,False,False,46.17
25312,ENSMUSG00000038522.8,Mfsd4b1,4339,False,True,False,False,45.1
25315,ENSMUSG00000038523.11,1700003F12Rik,1627,False,False,False,False,54.27
25317,ENSMUSG00000038524.14,Fchsd1,9501,False,False,False,False,51.25
25320,ENSMUSG00000038525.17,Armc10,6171,False,True,False,False,45.52
25323,ENSMUSG00000038526.15,Car14,3533,False,True,False,False,50.42
25325,ENSMUSG00000038527.10,C1rl,3010,False,True,False,False,46.53
25326,ENSMUSG00000038528.16,Mfsd4b5,8974,False,True,False,False,44.08
25327,ENSMUSG00000038530.12,Rgs4,5808,False,True,False,False,43.59
25329,ENSMUSG00000038533.16,Cbfa2t2,10505,False,True,False,False,41.66
25331,ENSMUSG00000038534.21,Osbpl7,7107,False,True,False,False,52.970000000000006
25334,ENSMUSG00000038535.18,Zfp280d,33389,False,True,False,False,35.67
25338,ENSMUSG00000038537.2,Mc3r,2623,False,True,False,False,52.38
25339,ENSMUSG00000038538.18,Ubn2,29490,False,True,False,False,40.11
25342,ENSMUSG00000038539.16,Atf5,3558,False,True,False,False,56.26
25343,ENSMUSG00000038540.15,Tmc3,10658,False,False,False,False,45.03
25345,ENSMUSG00000038541.9,Srd5a2,1605,False,True,False,False,43.65
25346,ENSMUSG00000038542.15,Pcid2,3720,False,False,False,False,47.65
25349,ENSMUSG00000038543.14,BC028528,2376,False,True,False,False,45.39
25352,ENSMUSG00000038544.15,Inip,7744,False,True,False,False,43.23
25354,ENSMUSG00000038545.14,Cul7,11394,False,True,False,False,55.1
25358,ENSMUSG00000038546.10,Ranbp9,7790,False,True,False,False,40.08
25361,ENSMUSG00000038550.11,Ciart,4233,False,True,False,False,48.52
25362,ENSMUSG00000038552.15,Fndc4,4930,False,True,False,False,54.46999999999999
25365,ENSMUSG00000038555.8,Reep2,1926,False,True,False,False,54.11
25366,ENSMUSG00000038560.8,Sp6,7167,False,True,False,False,52.37
25367,ENSMUSG00000038563.15,Efl1,6401,False,True,False,False,43.04999999999999
25370,ENSMUSG00000038564.12,Ift172,8681,False,True,False,False,47.68
25372,ENSMUSG00000038567.6,Cyp24a1,3560,False,True,False,False,47.54
25373,ENSMUSG00000038569.14,Rad9b,5589,False,True,False,False,45.35
25375,ENSMUSG00000038570.16,Saxo2,7149,False,True,False,False,36.97
25377,ENSMUSG00000038572.8,Bpifb5,1637,False,True,False,False,50.56
25378,ENSMUSG00000038576.16,Susd4,4670,False,True,False,False,47.6
25379,ENSMUSG00000038578.16,Susd1,6068,False,True,False,False,44.81
25381,ENSMUSG00000038580.14,Sct,1739,False,False,False,False,58.83
25383,ENSMUSG00000038582.16,Pptc7,6244,False,True,False,False,48.34
25384,ENSMUSG00000038583.14,Pln,7763,False,True,False,False,37.18
25385,ENSMUSG00000038587.11,Akap12,7239,False,True,False,False,45.53
25386,ENSMUSG00000038591.4,Colec10,4587,False,True,False,False,38.56
25387,ENSMUSG00000038593.19,Tctn1,9828,False,True,False,False,50.38
25391,ENSMUSG00000038594.10,Cep85l,8562,False,True,False,False,38.21
25393,ENSMUSG00000038598.10,Shoc1,6045,False,True,False,False,39.17
25395,ENSMUSG00000038599.15,Capn8,4590,False,True,False,False,47.22
25398,ENSMUSG00000038600.13,Atp6v0a4,6073,False,False,False,False,46.21999999999999
25401,ENSMUSG00000038602.8,Slc35f1,4941,False,True,False,False,39.49
25402,ENSMUSG00000038604.10,Ripor1,4108,False,True,False,False,53.07
25403,ENSMUSG00000038605.12,Samd10,4713,False,True,False,False,52.97
25406,ENSMUSG00000038607.13,Gng10,1314,False,True,False,False,47.11
25408,ENSMUSG00000038608.16,Dock10,22428,False,True,False,False,40.09
25410,ENSMUSG00000038611.18,Phrf1,14364,False,False,False,False,47.1
25414,ENSMUSG00000038612.17,Mcl1,4028,False,True,False,False,48.23
25415,ENSMUSG00000038615.18,Nfe2l1,15007,False,True,False,False,52.89000000000001
25417,ENSMUSG00000038618.13,Rassf7,6758,False,True,False,False,59.56
25421,ENSMUSG00000038619.13,Ensa,6784,False,False,False,False,46.32
25424,ENSMUSG00000038622.9,Med30,1430,False,False,False,False,41.39
25426,ENSMUSG00000038623.10,Tm6sf1,10309,False,True,False,False,47.27
25430,ENSMUSG00000038624.14,Nepn,2597,False,True,False,False,40.5
25431,ENSMUSG00000038628.9,Polr3k,3422,False,True,False,False,41.56
25433,ENSMUSG00000038630.9,Zkscan16,2794,False,True,False,False,43.54
25434,ENSMUSG00000038633.6,Degs1,4049,False,True,False,False,47.35
25436,ENSMUSG00000038637.16,Lrrc56,9448,False,True,False,False,49.88
25440,ENSMUSG00000038641.13,Akr1d1,2913,False,True,False,False,41.45
25442,ENSMUSG00000038642.11,Ctss,1797,False,True,False,False,44.37
25443,ENSMUSG00000038644.15,Pold1,7413,False,True,False,False,56.55
25446,ENSMUSG00000038646.14,Ramac,2993,False,True,False,False,41.39
25447,ENSMUSG00000038648.6,Creb3l2,7503,False,True,False,False,46.01
25449,ENSMUSG00000038650.16,Rnh1,2952,False,True,False,False,49.7
25450,ENSMUSG00000038651.16,Sycp2l,3036,False,True,False,False,43.57
25452,ENSMUSG00000038656.6,Cyp3a16,1730,False,True,False,False,40.84
25453,ENSMUSG00000038658.16,Ric1,15739,False,True,False,False,39.21999999999999
25456,ENSMUSG00000038663.8,Fsd2,3985,False,True,False,False,46.76
25457,ENSMUSG00000038664.17,Herc1,32466,False,True,False,False,38.0
25459,ENSMUSG00000038665.16,Dgki,8052,False,True,False,False,42.5
25462,ENSMUSG00000038668.15,Lpar1,5148,False,True,False,False,42.4
25463,ENSMUSG00000038670.12,Mybpc2,3818,False,True,False,False,51.91
25464,ENSMUSG00000038671.16,Arfrp1,13190,False,True,False,False,49.330000000000005
25468,ENSMUSG00000038676.7,Ucn,970,False,True,False,False,65.45
25469,ENSMUSG00000038677.15,Scube3,13481,False,True,False,False,55.23
25471,ENSMUSG00000038679.18,Trps1,25250,False,True,False,False,36.69
25472,ENSMUSG00000038683.17,Pak1ip1,6454,False,True,False,False,44.78
25475,ENSMUSG00000038685.19,Rtel1,12345,False,True,False,False,46.8
25479,ENSMUSG00000038690.16,Atp5mf,3935,False,True,False,False,47.82
25482,ENSMUSG00000038691.6,Mbd3l1,2322,False,True,False,False,40.43
25483,ENSMUSG00000038692.9,Hoxb4,2566,False,True,False,False,54.24
25484,ENSMUSG00000038695.14,Josd2,9482,False,True,False,False,57.699999999999996
25488,ENSMUSG00000038696.15,Mapkap1,8157,False,True,False,False,43.39
25491,ENSMUSG00000038697.16,Taf5l,4354,False,True,False,False,47.08
25493,ENSMUSG00000038700.5,Hoxb5,4681,False,False,False,False,53.3
25495,ENSMUSG00000038702.7,Dsel,10250,False,False,False,False,40.07
25497,ENSMUSG00000038704.13,Aspdh,2907,False,True,False,False,57.18
25501,ENSMUSG00000038705.14,Gmeb2,6629,False,True,False,False,43.35
25504,ENSMUSG00000038708.11,Golga4,19981,False,True,False,False,44.309999999999995
25507,ENSMUSG00000038709.16,Txndc8,966,False,False,False,False,42.06
25509,ENSMUSG00000038712.17,Mindy1,12416,False,False,False,False,49.43
25512,ENSMUSG00000038717.10,Atp5mg,7757,False,False,False,False,41.29
25515,ENSMUSG00000038718.16,Pbx3,8917,False,True,False,False,38.58
25519,ENSMUSG00000038721.9,Hoxb7,1661,False,True,False,False,52.26
25521,ENSMUSG00000038722.18,Bud31,2871,False,True,False,False,46.17
25523,ENSMUSG00000038725.14,Pkhd1l1,21256,False,False,False,False,36.39
25525,ENSMUSG00000038729.25,Pakap,17276,False,False,False,False,45.3
25527,ENSMUSG00000038732.16,Mboat1,4358,False,False,False,False,43.8
25529,ENSMUSG00000038733.15,Wdr26,16390,False,True,False,False,41.61
25533,ENSMUSG00000038736.11,Nudcd1,15778,False,True,False,False,38.07
25536,ENSMUSG00000038738.16,Shank1,13490,False,True,False,False,53.89000000000001
25539,ENSMUSG00000038740.10,Mvb12b,9306,False,True,False,False,49.42
25542,ENSMUSG00000038742.8,Angptl6,1582,False,True,False,False,53.6
25543,ENSMUSG00000038745.16,Nlrp6,7177,False,True,False,False,52.66
25545,ENSMUSG00000038750.13,Omt2b,2991,False,True,False,False,48.33
25548,ENSMUSG00000038751.6,Ptk6,3689,False,True,False,False,49.4
25549,ENSMUSG00000038754.6,Elovl3,3190,False,True,False,False,49.55
25550,ENSMUSG00000038756.14,Ttll6,4403,False,True,False,False,48.54
25551,ENSMUSG00000038759.17,Nup205,10477,False,True,False,False,40.8
25554,ENSMUSG00000038760.15,Trhr,6388,False,True,False,False,37.52
25556,ENSMUSG00000038762.16,Abcf1,6269,False,True,False,False,50.96
25559,ENSMUSG00000038763.13,Alpk3,6665,False,True,False,False,49.74
25561,ENSMUSG00000038764.15,Ptpn3,7737,False,True,False,False,47.26
25563,ENSMUSG00000038765.15,Lmx1b,6131,False,True,False,False,53.34
25565,ENSMUSG00000038766.17,Gabpb2,27544,False,True,False,False,44.03
25568,ENSMUSG00000038768.9,Degs1l,1898,False,True,False,False,42.48
25569,ENSMUSG00000038770.18,Kpna7,4027,False,True,False,False,45.580000000000005
25571,ENSMUSG00000038773.12,Kdm3b,16593,False,True,False,False,43.53000000000001
25575,ENSMUSG00000038774.10,Ascc3,19177,False,True,False,False,36.28
25578,ENSMUSG00000038775.15,Vill,6996,False,False,False,False,53.86
25581,ENSMUSG00000038776.14,Ephx1,2367,False,True,False,False,48.75
25582,ENSMUSG00000038777.20,Sema6c,13576,False,False,False,False,56.46
25586,ENSMUSG00000038780.15,Smurf1,10521,False,False,False,False,48.85
25588,ENSMUSG00000038781.8,Stap2,4171,False,True,False,False,50.66
25590,ENSMUSG00000038782.8,1700028J19Rik,5153,False,True,False,False,48.44
25592,ENSMUSG00000038784.14,Cnot4,16982,False,False,False,False,38.54
25595,ENSMUSG00000038791.15,Scgb3a2,1655,False,True,False,False,38.51
25596,ENSMUSG00000038793.9,Lefty1,2203,False,True,False,False,54.72
25598,ENSMUSG00000038797.14,Zscan2,5715,False,True,False,False,47.87
25599,ENSMUSG00000038801.7,Scgb1c1,455,False,True,False,False,55.44
25600,ENSMUSG00000038803.8,Ost4,1720,False,True,False,False,50.74
25601,ENSMUSG00000038805.11,Six3,8937,False,True,False,False,54.47
25602,ENSMUSG00000038806.8,Sde2,4137,False,True,False,False,44.63
25604,ENSMUSG00000038807.20,Rap1gap2,19697,False,True,False,False,48.16
25607,ENSMUSG00000038811.14,Gngt2,2743,False,True,False,False,51.13
25608,ENSMUSG00000038812.17,Trmt112,2689,False,True,False,False,58.06
25610,ENSMUSG00000038816.15,Ctnnal1,9673,False,True,False,False,43.96
25612,ENSMUSG00000038822.16,Hace1,15126,False,True,False,False,39.13
25615,ENSMUSG00000038827.12,Abitram,6758,False,False,False,False,45.56
25618,ENSMUSG00000038828.14,Tmem214,13259,False,True,False,False,52.06
25621,ENSMUSG00000038831.17,Ralgps1,13895,False,True,False,False,49.26
25624,ENSMUSG00000038836.16,Agbl3,16990,False,False,False,False,38.76
25627,ENSMUSG00000038838.16,Vars2,9853,False,True,False,False,55.64000000000001
25630,ENSMUSG00000038840.8,Birc7,1899,False,False,False,False,51.94
25632,ENSMUSG00000038843.19,Gcnt1,13653,False,True,False,False,43.85
25634,ENSMUSG00000038844.11,Kif16b,11398,False,True,False,False,41.8
25636,ENSMUSG00000038845.12,Phb1,3389,False,True,False,False,50.03
25638,ENSMUSG00000038848.15,Ythdf1,4080,False,True,False,False,44.37
25639,ENSMUSG00000038855.11,Itpkb,10828,False,True,False,False,49.46
25641,ENSMUSG00000038859.8,Baiap2l1,3366,False,True,False,False,44.82
25643,ENSMUSG00000038860.16,Garnl3,14534,False,True,False,False,45.51
25647,ENSMUSG00000038861.15,Pi4kb,7355,False,True,False,False,45.38
25649,ENSMUSG00000038866.16,Zcchc2,14397,False,True,False,False,44.08
25651,ENSMUSG00000038871.6,Bpgm,5877,False,True,False,False,44.7
25653,ENSMUSG00000038872.11,Zfhx3,21694,False,True,False,False,45.01
25655,ENSMUSG00000038876.13,Rnf146,12931,False,True,False,False,38.88
25656,ENSMUSG00000038879.9,Nipal2,9567,False,True,False,False,40.67
25660,ENSMUSG00000038880.14,Mrps34,3658,False,True,False,False,59.15
25663,ENSMUSG00000038883.4,Prl3a1,2133,False,True,False,False,36.5
25665,ENSMUSG00000038884.15,Shfl,5707,False,True,False,False,54.64
25668,ENSMUSG00000038886.11,Man2a2,14915,False,False,False,False,52.85
25671,ENSMUSG00000038888.9,Ctu1,2475,False,True,False,False,53.35
25672,ENSMUSG00000038891.4,Prl3b1,1311,False,True,False,False,34.43
25673,ENSMUSG00000038893.13,Fam117a,3829,False,True,False,False,48.46
25675,ENSMUSG00000038894.8,Irs2,6323,False,True,False,False,49.24
25676,ENSMUSG00000038895.17,Zfp653,7807,False,False,False,False,51.38
25678,ENSMUSG00000038900.18,Rpl12,7188,False,True,False,False,52.18
25681,ENSMUSG00000038902.16,Pogz,18174,False,True,False,False,43.03
25685,ENSMUSG00000038903.14,Ccdc68,2850,False,False,False,False,42.41
25687,ENSMUSG00000038909.18,Kat7,7526,False,True,False,False,43.52
25689,ENSMUSG00000038910.8,Plcl2,8414,False,True,False,False,41.76
25691,ENSMUSG00000038914.16,Dido1,18995,False,True,False,False,45.31
25693,ENSMUSG00000038916.8,Mtcl3,5522,False,True,False,False,39.98
25695,ENSMUSG00000038925.17,E330034G19Rik,460,False,False,False,False,46.62
25696,ENSMUSG00000038930.12,Rccd1,15773,False,False,False,False,45.07
25699,ENSMUSG00000038932.14,Tcfl5,4396,False,True,False,False,45.14000000000001
25702,ENSMUSG00000038936.14,Sccpdh,9194,False,True,False,False,43.07
25705,ENSMUSG00000038943.17,Prc1,15348,False,True,False,False,44.160000000000004
25707,ENSMUSG00000038949.9,Cnst,9662,False,True,False,False,45.16
25710,ENSMUSG00000038954.15,Supt3,4795,False,True,False,False,39.91
25712,ENSMUSG00000038957.14,Edc3,9358,False,True,False,False,44.52
25714,ENSMUSG00000038963.16,Slco4a1,6908,False,True,False,False,53.35
25717,ENSMUSG00000038965.18,Ube2l3,10283,False,True,False,False,43.87
25720,ENSMUSG00000038967.14,Pdk2,3906,False,True,False,False,52.98
25722,ENSMUSG00000038968.4,Klk1b16,1387,False,True,False,False,49.05
25723,ENSMUSG00000038970.8,Lmtk2,8114,False,True,False,False,46.32
25724,ENSMUSG00000038973.3,Cldnd2,986,False,True,False,False,53.62
25725,ENSMUSG00000038975.15,Rabggtb,5983,False,False,False,False,44.31
25728,ENSMUSG00000038976.13,Ppp1r9b,5363,False,True,False,False,57.18
25730,ENSMUSG00000038980.2,Rbbp8nl,2319,False,True,False,False,54.35
25731,ENSMUSG00000038982.11,Bloc1s5,6722,False,True,False,False,44.49
25732,ENSMUSG00000038984.5,Tspyl5,4010,False,True,False,False,47.28
25733,ENSMUSG00000038987.9,Cfap157,1999,False,True,False,False,51.55
25735,ENSMUSG00000038990.15,Cables2,8569,False,True,False,False,52.94
25737,ENSMUSG00000038991.18,Txndc5,7443,False,True,False,False,48.8
25739,ENSMUSG00000038994.7,H1f9,864,False,True,False,False,54.17
25740,ENSMUSG00000038997.5,Asb17,3325,False,True,False,False,42.38
25742,ENSMUSG00000039000.9,Ube3c,11658,False,True,False,False,40.01
25745,ENSMUSG00000039001.13,Rps21,1469,False,True,False,False,53.6
25747,ENSMUSG00000039004.7,Bmp6,4516,False,True,False,False,44.78
25749,ENSMUSG00000039005.14,Tlr4,6759,False,True,False,False,39.76
25751,ENSMUSG00000039007.11,Cpq,9431,False,True,False,False,38.92
25753,ENSMUSG00000039013.17,Siglecf,6370,False,False,False,False,46.47
25756,ENSMUSG00000039016.6,Timm8b,518,False,True,False,False,49.4
25757,ENSMUSG00000039018.16,Mtg1,5064,False,True,False,False,48.07
25761,ENSMUSG00000039021.16,Ttc16,9940,False,True,False,False,53.56
25764,ENSMUSG00000039031.17,Arhgap18,8333,False,True,False,False,40.8
25767,ENSMUSG00000039032.3,Tsga13,1831,False,False,False,False,42.33
25770,ENSMUSG00000039033.12,Tasp1,3867,False,True,False,False,39.75
25772,ENSMUSG00000039037.6,St6galnac5,6052,False,True,False,False,45.53
25774,ENSMUSG00000039041.16,Adrm1,11856,False,True,False,False,57.89
25777,ENSMUSG00000039043.6,Arpin,2277,False,True,False,False,48.17
25778,ENSMUSG00000039046.16,Usp6nl,11588,False,True,False,False,43.26
25780,ENSMUSG00000039047.18,Pigk,11956,False,True,False,False,45.26
25784,ENSMUSG00000039048.16,Foxred1,10770,False,False,False,False,47.78
25787,ENSMUSG00000039050.9,Osbpl2,4784,False,True,False,False,46.57
25790,ENSMUSG00000039055.5,Eme1,4282,False,True,False,False,48.22
25792,ENSMUSG00000039057.12,Myo16,11368,False,True,False,False,43.94
25793,ENSMUSG00000039058.12,Ak5,3902,False,True,False,False,45.02
25795,ENSMUSG00000039059.12,Hrh3,8213,False,True,False,False,59.99
25798,ENSMUSG00000039062.16,Anpep,6358,False,True,False,False,50.31
25801,ENSMUSG00000039063.6,Echdc3,3316,False,True,False,False,47.330000000000005
25804,ENSMUSG00000039065.12,Atpsckmt,7684,False,False,False,False,45.72
25806,ENSMUSG00000039067.6,Psmd7,2441,False,True,False,False,48.55
25808,ENSMUSG00000039068.17,Zzz3,17102,False,True,False,False,41.49
25811,ENSMUSG00000039069.20,Mtg2,9163,False,False,False,False,48.36
25814,ENSMUSG00000039070.6,Cpa4,2739,False,True,False,False,45.7
25815,ENSMUSG00000039079.2,Trhr2,1340,False,True,False,False,53.15
25816,ENSMUSG00000039081.11,Zfp503,4216,False,True,False,False,57.38
25817,ENSMUSG00000039084.9,Chad,1680,False,True,False,False,55.11
25818,ENSMUSG00000039086.10,Ss18l1,4343,False,True,False,False,51.59
25819,ENSMUSG00000039087.18,Rreb1,31705,False,True,False,False,45.46
25822,ENSMUSG00000039089.16,L3mbtl3,12875,False,True,False,False,41.73
25825,ENSMUSG00000039092.10,Sptlc3,3558,False,True,False,False,39.22
25826,ENSMUSG00000039095.9,En2,3539,False,True,False,False,54.97
25827,ENSMUSG00000039096.11,Rsad1,5427,False,True,False,False,49.44
25829,ENSMUSG00000039097.6,Rln1,4128,False,False,False,False,42.79
25831,ENSMUSG00000039098.4,Gm9767,1193,True,False,False,False,58.84
25832,ENSMUSG00000039099.8,Wdr93,2285,False,True,False,False,46.36
25833,ENSMUSG00000039100.11,Marchf6,9680,False,True,False,False,40.36
25836,ENSMUSG00000039103.13,Nexn,7567,False,True,False,False,40.82
25840,ENSMUSG00000039105.7,Atp6v1g1,1135,False,True,False,False,46.55
25841,ENSMUSG00000039106.7,Htr5a,5376,False,True,False,False,45.23
25842,ENSMUSG00000039108.15,Lsm14b,4472,False,True,False,False,51.54
25844,ENSMUSG00000039109.18,F13a1,6973,False,True,False,False,42.1
25847,ENSMUSG00000039110.16,Mycbpap,5017,False,False,False,False,48.76
25850,ENSMUSG00000039114.17,Nrn1,5511,False,True,False,False,49.05
25851,ENSMUSG00000039115.14,Itga9,8468,False,True,False,False,47.48
25853,ENSMUSG00000039116.8,Adgrg6,13691,False,True,False,False,39.28
25856,ENSMUSG00000039117.17,Taf4,4954,False,True,False,False,48.99
25858,ENSMUSG00000039126.11,Prune2,23605,False,False,False,False,42.31
25861,ENSMUSG00000039128.14,Cdc123,4522,False,True,False,False,43.59
25864,ENSMUSG00000039130.19,Zc3hc1,8622,False,True,False,False,44.5
25868,ENSMUSG00000039131.16,Gipc2,6380,False,False,False,False,45.51
25871,ENSMUSG00000039133.10,9330171B17Rik,7175,True,False,False,False,51.86
25872,ENSMUSG00000039137.19,Whrn,11162,False,False,False,False,50.36
25876,ENSMUSG00000039138.4,4930591A17Rik,6931,True,False,False,False,46.38
25877,ENSMUSG00000039145.17,Camk1d,8132,False,True,False,False,44.5
