,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
16269,ENSMUSG00000057177.13,Gsk3a,1880.0,58.539270117841646,False,True,False,False,False,3484.0,0.011597122432691771,2258.0,0.004040761760530331,4148.0,0.009245236625204292,4497.0,0.00675976400316673
16270,ENSMUSG00000057179.7,Or11h4b,922.5,41.953549262882646,False,True,False,False,False,4.0,1.4342415047101415e-05,3.0,5.7649734570994176e-06,0.0,0.0,1.0,1.5337955931123367e-06
16271,ENSMUSG00000057181.17,5730455P16Rik,1918.3333333333333,46.97675272806031,False,True,False,False,False,1255.0,0.004027342243404179,2499.0,0.004468298267112251,1565.0,0.0033610180765997304,2900.0,0.004230740270439443
16272,ENSMUSG00000057182.17,Scn3a,2696.0,45.66888887841446,False,True,False,False,False,41.0,0.0001256967998994729,95.0,0.00016460117892726139,57.0,0.00012502631762569626,94.0,0.00014038385237887343
16273,ENSMUSG00000057191.15,AB124611,1303.6666666666667,54.270458094260896,False,True,False,False,False,521.0,0.0016244323041549429,929.0,0.0016493315955420575,1049.0,0.0022947464790222254,1405.0,0.0020769236024131984
16274,ENSMUSG00000057193.9,Slc44a2,2208.9,52.316432488344574,False,True,False,False,False,5310.0,0.018643358697374948,10495.0,0.021334940111732616,11573.0,0.028809038189068,13923.0,0.024081303289688407
16275,ENSMUSG00000057195.14,Ceacam13,975.5,43.67885729912804,False,True,False,False,False,0.0,0.0,0.0,0.0,1.0,1.6942848123975845e-06,1.0,1.4344918211024574e-06
16276,ENSMUSG00000057203.4,Vmn1r234,5180.666666666667,40.25211060606423,False,True,False,False,False,1.0,2.366181430590364e-06,0.0,0.0,2.0,4.212457231802378e-06,1.0,1.5434869001021493e-06
16277,ENSMUSG00000057207.3,Or5m11,3474.0,38.5146804835924,False,True,False,False,False,1.0,3.335293081612044e-06,0.0,0.0,0.0,0.0,0.0,0.0
16278,ENSMUSG00000057215.8,Platr28,856.4285714285714,44.52466953080348,True,False,False,False,False,32.0,0.00010231819989024386,17.0,2.8853608090704496e-05,16.0,3.3169314181887524e-05,16.0,2.1077081884192808e-05
16280,ENSMUSG00000057219.12,Armc7,1135.25,57.82450639231061,False,True,False,False,False,1949.0,0.006474833962178422,3334.0,0.006147145312116771,4997.0,0.011466132135419976,5742.0,0.008928527799285714
16282,ENSMUSG00000057228.7,Aadat,1403.3333333333333,44.98551658177036,False,True,False,False,False,15.0,5.11116176835229e-05,11.0,1.543651788854161e-05,8.0,1.6351169187667226e-05,12.0,1.625831447143579e-05
16283,ENSMUSG00000057229.12,Dmac2,1076.6666666666667,52.68539193162178,False,True,False,False,False,1655.0,0.0054055830821956126,2318.0,0.0041861470126500116,1820.0,0.003948104235684864,3002.0,0.004432034221379526
16284,ENSMUSG00000057230.15,Aak1,3975.3333333333335,50.95755873023719,False,True,False,False,False,8066.0,0.03029346531482014,18194.0,0.04087692744495084,15013.0,0.03922015994493937,19768.0,0.037321913497839754
16285,ENSMUSG00000057234.10,Mettl15,1187.2,46.14937144578617,False,True,False,False,False,1288.0,0.004220669837745935,3518.0,0.006501916673237432,2026.0,0.004391819191104058,3835.0,0.005816861323541781
16286,ENSMUSG00000057236.11,Rbbp4,2546.0,47.551178879373424,False,True,False,False,False,5369.0,0.018925935670989224,9130.0,0.018189825182954453,6094.0,0.01400682528110519,9923.0,0.016261926462349977
16287,ENSMUSG00000057240.15,Ms4a13,1338.0,42.97438334148557,False,True,False,False,False,5.0,1.499580688348345e-05,8.0,1.398236685371361e-05,5.0,1.0325406421195846e-05,9.0,1.2899228723070702e-05
16288,ENSMUSG00000057244.7,Gm6139,882.0,57.936507936507944,False,False,False,False,False,1.0,2.070545727341581e-06,0.0,0.0,2.0,3.3781533060266425e-06,0.0,0.0
16289,ENSMUSG00000057246.17,Tsbp1,865.6923076923077,46.83228453369828,False,True,False,False,False,30.0,9.242952324401846e-05,54.0,9.470245178347489e-05,87.0,0.0001898212702151666,99.0,0.00014826380083240518
16290,ENSMUSG00000057262.3,Rpl15-ps6,612.0,53.59477124183007,False,False,False,True,False,1.0,2.250212609195765e-06,0.0,0.0,2.0,3.981623908332362e-06,1.0,1.2137864301312158e-06
16291,ENSMUSG00000057265.14,Bbof1,1350.5,41.47471387701214,False,True,False,False,False,975.0,0.0031819258614311655,2672.0,0.004827720080121417,1149.0,0.002467930943598671,2695.0,0.003951534540242158
16292,ENSMUSG00000057270.4,Or9i2,3191.0,39.61265483023277,False,True,False,False,False,0.0,0.0,5.0,8.341680221187294e-06,0.0,0.0,3.0,3.157522164865794e-06
16293,ENSMUSG00000057278.9,Snrpg,633.25,49.981509056616815,False,True,False,False,False,8862.0,0.03479222506082173,3977.0,0.00736693224346153,1083.0,0.0022790380095045167,3712.0,0.00551142166860648
16294,ENSMUSG00000057280.17,Musk,2731.25,49.2305845157981,False,True,False,False,False,58.0,0.0001826755183395672,18.0,3.0330509631944067e-05,18.0,3.593633750605557e-05,13.0,1.716000893379439e-05
16295,ENSMUSG00000057286.7,St6galnac2,1682.2,53.450904864258746,False,True,False,False,False,66.0,0.000204098225782047,38.0,6.568928917617689e-05,53.0,0.00010297260935676207,63.0,8.675485419467128e-05
16297,ENSMUSG00000057315.15,Arhgap24,2958.125,49.32965761716848,False,True,False,False,False,3100.0,0.011289666707358271,10623.0,0.022075843275930585,7450.0,0.01795026544557122,11477.0,0.019777064729469458
16299,ENSMUSG00000057322.13,Rpl38,384.25,55.63206823554923,False,True,False,True,False,11405.0,0.04810530253547367,5126.0,0.00969543136926547,1391.0,0.002948594992732318,4450.0,0.006732073889717961
16300,ENSMUSG00000057329.8,Bcl2,5016.0,45.31901971210347,False,True,False,False,False,4196.0,0.01669924798163869,14217.0,0.03227521546148071,11907.0,0.031873570464907366,15537.0,0.02975500742018268
16301,ENSMUSG00000057335.12,Cep170,3539.3333333333335,41.19437852081077,False,True,False,False,False,4271.0,0.014669338099581512,11069.0,0.022702399679452145,9072.0,0.021912323648890734,12981.0,0.022240905334125673
16302,ENSMUSG00000057337.15,Chst3,6046.5,52.955789112598126,False,True,False,False,False,81.0,0.0002706107191148739,660.0,0.0012847017684401562,729.0,0.0018077254397325321,996.0,0.0016956850698162578
16303,ENSMUSG00000057342.16,Sphk2,2372.0,60.6774845548397,False,True,False,False,False,576.0,0.0017607761550643614,479.0,0.000821919049235559,1752.0,0.003776243060478879,1609.0,0.00230941294941185
16304,ENSMUSG00000057346.13,Apol9a,1936.0,53.24705291616431,False,True,False,False,False,43.0,0.0001433710315181218,16.0,2.8490321163688146e-05,19.0,4.1964601073605175e-05,24.0,3.1527861727662654e-05
16305,ENSMUSG00000057349.3,Or8g30,2565.0,38.47985692209474,False,True,False,False,False,0.0,0.0,0.0,0.0,2.0,4.0468843583768725e-06,2.0,2.779114423209728e-06
16306,ENSMUSG00000057359.8,Gm17494,4322.0,48.95095460744204,True,False,False,False,False,1357.0,0.004117926689914072,449.0,0.0007732433711905667,263.0,0.0005617412601739797,495.0,0.0007007655779710943
16307,ENSMUSG00000057363.13,Uxs1,1242.5,48.71701593230334,False,True,False,False,False,2013.0,0.006515500651535281,4978.0,0.009386821613033553,4675.0,0.010580586326273468,6472.0,0.010127117556431328
16308,ENSMUSG00000057367.13,Birc2,1772.4,45.71720056939283,False,True,False,False,False,2192.0,0.007310981149309935,6564.0,0.01267106043534551,5022.0,0.011446615297752302,7739.0,0.012289838683450526
16309,ENSMUSG00000057370.6,Gm8724,483.0,48.4472049689441,False,False,False,False,False,2.0,5.099862757575723e-06,0.0,0.0,4.0,7.769645646114488e-06,4.0,5.136156242109099e-06
16310,ENSMUSG00000057375.14,Yipf1,1027.2727272727273,50.933121078221234,False,True,False,False,False,2644.0,0.008784885258932593,4770.0,0.00900768355896947,4378.0,0.00991106258351165,6183.0,0.009631180365214327
16311,ENSMUSG00000057378.16,Ryr3,7032.916666666667,48.523599603963156,False,True,False,False,False,209.0,0.0006526375914840939,266.0,0.000457781071301897,183.0,0.0003818537107829081,275.0,0.00038993770933639244
16312,ENSMUSG00000057381.2,Tas2r123,1002.0,38.22355289421158,False,True,False,False,False,1.0,2.5401949610015667e-06,0.0,0.0,0.0,0.0,0.0,0.0
16313,ENSMUSG00000057388.10,Mrpl18,521.0,54.435485806982626,False,True,False,True,False,5130.0,0.018191466554324794,3369.0,0.006157890383939176,1066.0,0.0022621156005002796,3328.0,0.004920844538960718
16314,ENSMUSG00000057396.8,Zfp759,1558.6666666666667,40.391879643222275,False,True,False,False,False,94.0,0.00029924055663685774,243.0,0.00041032402748999834,244.0,0.0005139368407425612,376.0,0.0005197524325689331
16315,ENSMUSG00000057400.15,Ces1c,1322.6666666666667,48.62295848358119,False,True,False,False,False,7.0,2.2677182111505092e-05,5.0,9.065467510208229e-06,6.0,1.419844205380612e-05,4.0,6.627842791788923e-06
16316,ENSMUSG00000057402.6,Cldn34b2,1077.0,42.43268337975859,False,True,False,False,False,0.0,0.0,1.0,2.1928554299506333e-06,0.0,0.0,1.0,1.7908986604673492e-06
16317,ENSMUSG00000057406.17,Nsd2,4187.333333333333,45.75924272217316,False,True,False,False,False,4400.0,0.016084492893272042,13327.0,0.029027322836925783,10486.0,0.02636398371029009,14103.0,0.025611485155010553
16318,ENSMUSG00000057409.8,Zfp53,2561.5,38.97264009309154,False,True,False,False,False,3969.0,0.014076133022267314,7852.0,0.015592475488052378,4747.0,0.010870638192933416,8482.0,0.013787563385429628
16319,ENSMUSG00000057411.10,Antkmt,1138.5714285714287,57.50520764329955,False,True,False,False,False,215.0,0.0006468360975919286,74.0,0.00011871246320818677,63.0,0.00012961497199495757,88.0,0.00011827036572613337
16320,ENSMUSG00000057417.8,Dcpp3,644.0,47.41839547366894,False,True,False,False,False,0.0,0.0,1.0,1.8922181483188376e-06,0.0,0.0,1.0,1.5007081046928622e-06
16321,ENSMUSG00000057421.13,Las1l,2349.5714285714284,48.10645954509773,False,True,False,False,False,2293.0,0.007497640266427229,5396.0,0.010237510396087762,2617.0,0.005783008216282362,5519.0,0.00853579823711069
16322,ENSMUSG00000057424.4,Or10d1c,1945.0,40.933843892133275,False,True,False,False,False,0.0,0.0,2.0,2.9127795866800956e-06,2.0,3.8474927850453175e-06,1.0,1.1995241024393525e-06
16323,ENSMUSG00000057425.4,Ugt2b37,1894.0,39.33474128827877,False,True,False,False,False,4.0,1.2639285951090765e-05,4.0,4.429370922214379e-06,2.0,4.381791805150534e-06,3.0,4.526970587684194e-06
16324,ENSMUSG00000057439.13,Kir3dl2,1833.0,42.604612177351754,False,True,False,False,False,9.0,2.7812627515766797e-05,24.0,4.256553755732841e-05,29.0,6.026306119761314e-05,23.0,3.3880076641964484e-05
16325,ENSMUSG00000057440.9,Mpp7,2481.5714285714284,45.03107313397817,False,True,False,False,False,4750.0,0.016889055501317037,11102.0,0.022969116555428153,9460.0,0.02314205538823661,12655.0,0.02192284311803512
16326,ENSMUSG00000057443.14,Or2n1e,1524.3333333333333,36.62498909912202,False,True,False,False,False,2.0,7.327100028797765e-06,9.0,1.6219126080255504e-05,8.0,1.893189146624297e-05,8.0,1.2830674039947093e-05
16328,ENSMUSG00000057446.4,Cts8,2505.0,39.48103792415169,False,True,False,False,False,1.0,3.2858716071412124e-06,1.0,2.2051147858142604e-06,0.0,0.0,1.0,1.7533076195592067e-06
16329,ENSMUSG00000057447.3,Or4c11c,3536.5,37.61771174561872,False,True,False,False,False,0.0,0.0,1.0,1.6388984364357675e-06,0.0,0.0,0.0,0.0
16330,ENSMUSG00000057454.6,Lypd3,1649.0,58.33838690115222,False,True,False,False,False,6.0,1.695651498947478e-05,3.0,3.736043546385564e-06,5.0,8.8684796261134e-06,6.0,7.049102859742134e-06
16331,ENSMUSG00000057455.13,Rit2,1724.0,41.07623605941818,False,True,False,False,False,87.0,0.00028284389385956234,110.0,0.000181734410538826,90.0,0.00018136160722465294,113.0,0.00015225718454823
16332,ENSMUSG00000057457.12,Phex,4018.0,40.081757072391206,False,True,False,False,False,228.0,0.0007337799058291004,712.0,0.001231410347656626,331.0,0.0006838944255189641,700.0,0.0009739007324901617
16333,ENSMUSG00000057461.4,Or52s1b,2230.6666666666665,40.18212576035705,False,True,False,False,False,0.0,0.0,2.0,3.1593832405276833e-06,1.0,2.8206293657078835e-06,2.0,3.854241951550005e-06
16334,ENSMUSG00000057464.5,Or6b2b,1384.6666666666667,51.548930436370995,False,True,False,False,False,0.0,0.0,1.0,1.8147967432787743e-06,0.0,0.0,1.0,1.4396904712178334e-06
16335,ENSMUSG00000057465.6,Saa2,1053.0,53.069200663054815,False,True,False,False,False,3.0,8.60690009348547e-06,4.0,7.247651320029497e-06,0.0,0.0,4.0,5.7426406477766145e-06
16336,ENSMUSG00000057469.9,E2f6,1821.857142857143,49.37405818767031,False,True,False,False,False,538.0,0.0015880600200210452,956.0,0.001630710707490061,809.0,0.0016786542133334409,1298.0,0.0018229693796286547
16337,ENSMUSG00000057497.9,Fam136a,1132.3333333333333,53.5141481277634,False,True,False,False,False,867.0,0.002632505916528296,581.0,0.001011679601313506,523.0,0.0010890503229108817,829.0,0.0011612203274307036
16338,ENSMUSG00000057499.4,Gm6177,465.0,50.10752688172043,False,False,False,False,False,10.0,2.6917713201374433e-05,0.0,0.0,0.0,0.0,0.0,0.0
16339,ENSMUSG00000057503.7,Or5b106,5690.0,39.940700581824416,False,True,False,False,False,3.0,9.558076983938513e-06,19.0,3.5740350925310654e-05,4.0,8.65322222775832e-06,18.0,2.878523904556737e-05
16340,ENSMUSG00000057506.6,Bloc1s2,667.6,48.23234942189539,False,True,False,False,False,2887.0,0.009543399980869553,3195.0,0.005859006425844958,1397.0,0.0029861109527987637,3202.0,0.004750341535683657
16341,ENSMUSG00000057513.4,Vmn1r177,930.0,40.96774193548387,False,True,False,False,False,0.0,0.0,0.0,0.0,2.0,3.903456537906285e-06,0.0,0.0
16342,ENSMUSG00000057522.16,Spop,1506.0,49.08995139851142,False,True,False,False,False,5577.0,0.019855233903826458,14329.0,0.030589812092396685,8721.0,0.020923379238308365,14685.0,0.02573170829418478
16343,ENSMUSG00000057530.15,Ece1,1509.25,59.09110925479649,False,True,False,False,False,3053.0,0.010442659480465593,6354.0,0.01224796948644524,9073.0,0.021881514706367004,10217.0,0.016835266668045416
16344,ENSMUSG00000057531.16,Dtnbp1,1211.6,54.468406505632366,False,True,False,False,False,2883.0,0.009509939420323856,4557.0,0.008514593113055947,3836.0,0.008538567716772466,5639.0,0.008686427044862135
16345,ENSMUSG00000057534.14,Elobl,607.6666666666666,49.398978336478336,False,True,False,False,False,1.0,2.53593488612494e-06,0.0,0.0,0.0,0.0,0.0,0.0
16346,ENSMUSG00000057540.4,Or14c46,1241.0,40.00283865856879,False,True,False,False,False,1.0,3.7046939236771532e-06,3.0,5.426494507786624e-06,0.0,0.0,3.0,3.658266435936006e-06
16347,ENSMUSG00000057541.15,Pus7,1964.6666666666667,46.97338167972375,False,True,False,False,False,730.0,0.0021608833777946937,1957.0,0.003461741742867597,1262.0,0.0026557601209866596,2308.0,0.0033274296904173242
16348,ENSMUSG00000057551.11,Zfp317,2307.6,43.49630094212198,False,True,False,False,False,847.0,0.0027694309184479564,2506.0,0.004581038188668679,2054.0,0.004485448983181687,3258.0,0.004867596702365834
16349,ENSMUSG00000057554.14,Lgals8,1776.3,45.66337549743148,False,True,False,False,False,2546.0,0.008600076334125479,4634.0,0.008713891528815049,4075.0,0.009171536336988749,6011.0,0.009331420457330318
16350,ENSMUSG00000057561.12,Eif1a,1868.7142857142858,43.597016035524526,False,True,False,False,False,1925.0,0.0061911239329178434,3051.0,0.005538277257078726,1756.0,0.0037585720931044924,3363.0,0.0049712579711800155
16351,ENSMUSG00000057564.7,Or4e1,3198.0,40.739134964343364,False,True,False,False,False,1.0,3.131033579236407e-06,3.0,4.0479775337370726e-06,2.0,3.7989398159650304e-06,2.0,2.6679353425464193e-06
16352,ENSMUSG00000057572.16,Zbtb8os,1314.8,46.55753421644776,False,True,False,False,False,2977.0,0.00968724422621933,1521.0,0.0026768293336119995,1405.0,0.003038111395784767,2106.0,0.0030608105114689308
16355,ENSMUSG00000057594.13,Arl16,796.4545454545455,55.22871983622812,False,True,False,False,False,559.0,0.001712856907468126,620.0,0.0010631070951269458,224.0,0.0004619347010510205,611.0,0.0008471312127896253
16356,ENSMUSG00000057596.14,Trim30d,1940.3333333333333,42.20959094074419,False,True,False,False,False,485.0,0.0016048531562639643,1094.0,0.001968369915696441,655.0,0.0014076225633774338,1201.0,0.0017567865594810103
16357,ENSMUSG00000057604.10,Lmcd1,1730.0,54.85549132947977,False,True,False,False,False,2.0,7.124668241081056e-06,23.0,3.889555396398505e-05,15.0,3.3129752886104135e-05,27.0,4.049132122299816e-05
16358,ENSMUSG00000057605.5,Gm6807,888.0,52.92792792792793,False,False,False,False,False,16.0,4.9426435329616374e-05,4.0,7.658797572159442e-06,34.0,6.765737739296912e-05,25.0,3.359416760606594e-05
16359,ENSMUSG00000057606.15,Colq,1354.8,53.27731811943282,False,True,False,False,False,5232.0,0.019257048284230187,13328.0,0.02839584405349934,13994.0,0.03666337859271794,16253.0,0.029770834844558895
16360,ENSMUSG00000057609.7,Lce1a1,705.0,55.88652482269504,False,True,False,False,False,0.0,0.0,1.0,1.0947692682574129e-06,1.0,2.118168681663393e-06,0.0,0.0
16361,ENSMUSG00000057614.7,Gnai1,3135.0,42.5518341307815,False,True,False,False,False,40.0,0.00013146433439535442,166.0,0.0002720321944088182,23.0,4.915314331169328e-05,105.0,0.00014477127208541475
16363,ENSMUSG00000057637.14,Prdm2,2210.5,50.36591382140026,False,True,False,False,False,5295.0,0.018554586868444408,11147.0,0.02277642619982773,9856.0,0.023925834231542358,13318.0,0.022810864334181048
16364,ENSMUSG00000057649.7,Brd9,1976.3333333333333,48.49892334541379,False,True,False,False,False,4472.0,0.015264388164009388,5770.0,0.01097695688380925,5017.0,0.011368047411452128,7288.0,0.01145751254464937
16366,ENSMUSG00000057654.7,Or2t47,1957.25,45.82734908453348,False,True,False,False,False,1.0,2.4422662140877902e-06,1.0,9.332594868998363e-07,0.0,0.0,0.0,0.0
16367,ENSMUSG00000057657.5,Rps18-ps3,456.0,54.60526315789473,False,False,False,True,False,1.0,2.9681293358206367e-06,1.0,1.8618204309008796e-06,0.0,0.0,0.0,0.0
16368,ENSMUSG00000057666.19,Gapdh,945.9230769230769,55.94869729490817,False,True,False,False,False,10227.0,0.041646713515153144,730.0,0.001252999005438313,1724.0,0.003644689398624581,1738.0,0.002462102923260512
16369,ENSMUSG00000057667.8,Bloc1s3,3188.0,53.95232120451694,False,True,False,False,False,147.0,0.0004554353517875064,138.0,0.00023093897501258117,154.0,0.00031481126777217294,196.0,0.0002675637250532532
16370,ENSMUSG00000057672.17,Pkn1,2187.777777777778,56.0813743018941,False,True,False,False,False,4874.0,0.01693536288880038,11844.0,0.02442789682835508,12677.0,0.03200382448514302,15349.0,0.02697848420785754
16372,ENSMUSG00000057685.9,Gm8526,475.0,48.21052631578947,False,False,False,False,False,15.0,4.11630153922018e-05,3.0,4.475194075505566e-06,0.0,0.0,0.0,0.0
16373,ENSMUSG00000057691.9,Zfp746,2208.5,55.724031071853354,False,True,False,False,False,3219.0,0.010858676698580842,3402.0,0.006261127211516931,4223.0,0.009474810402654632,5275.0,0.008078535662777398
16374,ENSMUSG00000057696.5,Rpl30-ps1,348.0,43.67816091954023,False,False,False,True,False,25.0,7.742732047644547e-05,1.0,1.6158486000612263e-06,0.0,0.0,0.0,0.0
16377,ENSMUSG00000057706.8,Mex3b,3355.0,52.51862891207153,False,True,False,False,False,291.0,0.0008979446163743581,6.0,1.0351314822386696e-05,68.0,0.0001359828931253078,50.0,6.713255176164307e-05
16378,ENSMUSG00000057710.8,9630041A04Rik,1136.25,49.05040839996256,True,False,False,False,False,3.0,1.1665721145146881e-05,10.0,1.724004375925824e-05,12.0,2.350038624878811e-05,9.0,1.1663737512000393e-05
16379,ENSMUSG00000057715.14,A830018L16Rik,2718.3,44.52406664578368,False,True,False,False,False,311.0,0.0010087186156316637,618.0,0.0010613245281545815,263.0,0.000541209358048203,530.0,0.0007405254113152975
